"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
1642270,"Portland Trail Blazers","Donovan Clingan","Rookie",-2.7,NA,-2.23,-0.47,-2.74,-2.23,-0.51,12.255,0.576,2.187,0.272,0.098,9.289,0.684,3.998,0.627,0.344,0.149,16.558,1.597,0.041,5.108,0.055,1.2,0.012,2.696
203903,"Utah Jazz","Jordan Clarkson","Vet",-2.71,-3.45,-0.55,-2.16,-3.2,-0.67,-2.53,23.033,0.484,9.927,0.32,0.453,2.552,0.64,4.713,0.808,0.2,0.24,5.872,7.876,0.254,0.217,0.002,1.27,0.013,3.9
202711,"Brooklyn Nets","Bojan Bogdanovic","Vet",-2.74,-0.72,-1.3,-1.44,-1.83,-0.33,-1.5,19.31,0.471,11.651,0.365,0.529,2.91,0.628,3.49,0.776,0.189,0.203,5.771,3.181,0.104,0.366,0.004,1.271,0.011,2.707
1641722,"New Orleans Pelicans","Jordan Hawkins","Sophomore",-2.75,-0.5,-1.31,-1.44,-2.63,-1.32,-1.31,21.281,0.462,11.185,0.35,0.52,2.687,0.604,3.811,0.81,0.18,0.213,6.457,3.002,0.092,0.541,0.005,1.032,0.011,1.975
1642382,"Oklahoma City Thunder","Branden Carlson","Rookie",-2.75,NA,-2.22,-0.53,-2.76,-2.23,-0.53,15.489,0.513,8.673,0.296,0.501,4.737,0.685,4.125,0.64,0.241,0.169,12.687,2.122,0.052,2.393,0.029,1.248,0.012,2.2
1642273,"Washington Wizards","Kyshawn George","Rookie",-2.77,NA,-2.71,-0.06,-2.69,-2.78,0.09,13.525,0.495,8.174,0.299,0.609,3.055,0.65,2.094,0.703,0.202,0.141,7.946,4.366,0.127,1.073,0.012,1.461,0.014,2.074
1628408,"Minnesota Timberwolves","PJ Dozier","Vet",-2.77,NA,-2.43,-0.34,-2.99,-2.72,-0.27,13.386,0.5,6.951,0.303,0.624,2.665,0.665,3.166,0.537,0.145,0.164,8.532,5.377,0.135,0.74,0.008,1.8,0.017,2.388
1642266,"Toronto Raptors","Ja'Kobe Walter","Rookie",-2.8,NA,-2.17,-0.63,-2.81,-2.19,-0.62,18.887,0.477,9.242,0.324,0.469,4.842,0.617,3.606,0.73,0.181,0.193,6.995,4.229,0.129,0.548,0.006,1.625,0.017,2.719
1641842,"Detroit Pistons","Ronald Holland II","Rookie",-2.8,NA,-2.2,-0.61,-2.76,-2.2,-0.56,14.388,0.547,4.945,0.302,0.367,5.508,0.651,3.169,0.72,0.219,0.163,9.553,3.138,0.088,0.885,0.01,1.543,0.016,2.96
1642349,"Oklahoma City Thunder","Ajay Mitchell","Rookie",-2.81,NA,-2.29,-0.51,-2.83,-2.28,-0.55,14.752,0.516,4.373,0.321,0.293,5.049,0.618,2.852,0.741,0.181,0.16,5.488,5.094,0.151,0.395,0.004,2.153,0.023,2.911
1630314,"Dallas Mavericks","Brandon Williams","Vet",-2.81,-1.07,-1.93,-0.87,-2.67,-1.8,-0.87,20.337,0.471,6.102,0.305,0.299,6.826,0.586,5.272,0.671,0.254,0.209,6.068,6.802,0.228,0.602,0.006,1.647,0.017,3.38
1642352,"Miami Heat","Keshad Johnson","Rookie",-2.81,NA,-2.33,-0.48,-2.81,-2.33,-0.48,14.214,0.51,6.148,0.295,0.436,4.478,0.657,3.382,0.664,0.219,0.16,8.806,3.004,0.089,0.922,0.01,1.597,0.016,2.139
1630703,"Portland Trail Blazers","Scoot Henderson","Sophomore",-2.81,0.32,-1.16,-1.65,-2.31,-0.8,-1.51,19.346,0.494,6.547,0.328,0.347,6.411,0.576,5.666,0.788,0.27,0.223,5.354,9.738,0.302,0.343,0.004,1.627,0.017,5.038
1642263,"Houston Rockets","Reed Sheppard","Rookie",-2.82,NA,-2.22,-0.6,-2.77,-2.19,-0.58,16.787,0.477,9.543,0.318,0.579,2.751,0.599,1.505,0.761,0.095,0.169,4.397,5.381,0.163,0.966,0.011,2.075,0.021,2.154
1631102,"Phoenix Suns","TyTy Washington Jr.","Vet",-2.82,-0.54,-2.22,-0.6,-3.01,-2.35,-0.66,16.665,0.481,6.737,0.31,0.465,3.041,0.645,2.856,0.686,0.162,0.166,5.801,6.019,0.162,0.541,0.005,2.036,0.021,2.829
1631097,"Indiana Pacers","Bennedict Mathurin","Vet",-2.85,-0.01,-1.07,-1.78,-2.38,-1.22,-1.16,18.594,0.516,5.85,0.354,0.306,6.538,0.618,6.55,0.83,0.366,0.208,8.296,2.864,0.092,0.563,0.006,1.199,0.012,2.818
1642280,"Los Angeles Clippers","Trentyn Flowers","Rookie",-2.9,NA,-2.62,-0.29,-2.9,-2.62,-0.28,17.758,0.505,5.722,0.279,0.283,6.328,0.664,3.856,0.651,0.247,0.186,10.433,2.441,0.072,2.017,0.016,1.395,0.015,2.853
1626196,"Miami Heat","Josh Richardson","Vet",-2.91,-2.47,-2.35,-0.56,-1.53,-1.62,0.09,15.527,0.493,8.985,0.354,0.583,1.757,0.645,1.437,0.827,0.136,0.15,5.429,4.523,0.131,0.622,0.007,1.841,0.018,2.084
1642276,"Miami Heat","Kel'el Ware","Rookie",-2.93,NA,-3.13,0.2,-2.93,-3.14,0.21,15.991,0.517,4.567,0.275,0.258,6.097,0.679,3.371,0.627,0.228,0.169,12.895,1.634,0.046,2.803,0.031,1.345,0.013,2.579
1630311,"Golden State Warriors","Pat Spencer","Sophomore",-2.94,-1.07,-2.18,-0.76,-2.95,-2.18,-0.77,15.88,0.487,5.444,0.298,0.33,3.997,0.626,2.826,0.738,0.165,0.177,6.457,10.027,0.318,0.228,0.002,2.238,0.023,3.656
1642279,"Toronto Raptors","Ulrich Chomche","Rookie",-2.94,NA,-2.97,0.04,-2.94,-2.98,0.04,14.565,0.513,4.278,0.24,0.25,6.232,0.667,3.803,0.602,0.259,0.162,12.545,1.961,0.048,3.673,0.027,1.291,0.013,2.783
1641783,"Orlando Magic","Tristan da Silva","Rookie",-2.95,NA,-1.91,-1.04,-3.04,-1.91,-1.13,13.61,0.519,7.05,0.33,0.495,4.109,0.656,2.123,0.711,0.195,0.141,8.21,2.797,0.079,0.563,0.007,1.205,0.012,1.512
1630346,"New York Knicks","Matt Ryan","Vet",-2.96,-0.74,-1.67,-1.29,-3.07,-1.7,-1.37,17.699,0.489,12.564,0.35,0.704,2.083,0.646,2.394,0.753,0.152,0.18,5.277,4.096,0.068,0.442,0.005,1.198,0.012,2.06
201959,"Charlotte Hornets","Taj Gibson","Vet",-3.01,-1.33,-3.77,0.75,-2.57,-3.07,0.5,10.736,0.534,1.017,0.266,0.069,5.526,0.657,2.253,0.677,0.195,0.122,12.762,2.73,0.081,1.525,0.018,1.495,0.015,2.449
201599,"Denver Nuggets","DeAndre Jordan","Vet",-3.04,-0.11,-3.72,0.68,-2.04,-3.22,1.18,8.726,0.623,0.504,0.153,0.026,7.782,0.716,3.412,0.452,0.355,0.133,17.248,3.111,0.092,2.17,0.022,1.077,0.01,3.2
1631133,"Portland Trail Blazers","Jabari Walker","Vet",-3.05,0.36,-2.25,-0.8,-3.06,-2.19,-0.87,13.676,0.522,3.543,0.307,0.254,6.481,0.653,4.126,0.744,0.295,0.146,14.258,2.739,0.077,0.582,0.007,1.335,0.013,2.306
1631306,"Detroit Pistons","Cole Swider","Vet",-3.08,-0.63,-2.06,-1.02,-3.12,-2.08,-1.04,17.234,0.512,12.18,0.319,0.736,2.945,0.667,2.383,0.74,0.189,0.159,8.662,3.297,0.099,1.049,0.011,1.29,0.013,2.113
1642403,"Sacramento Kings","Isaac Jones","Rookie",-3.08,NA,-2.36,-0.72,-3.06,-2.36,-0.7,13.902,0.599,1.655,0.27,0.096,7.07,0.688,4.575,0.622,0.353,0.167,10.548,2.221,0.057,1.774,0.02,1.193,0.012,2.614
1642399,"Minnesota Timberwolves","Jesse Edwards",NA,-3.1,NA,-2.78,-0.32,-3.1,-2.78,-0.32,14.081,0.534,4.55,0.261,0.285,5.479,0.686,3.604,0.623,0.26,0.159,12.408,1.926,0.049,2.151,0.029,1.188,0.012,2.46
1642366,"Golden State Warriors","Quinten Post",NA,-3.1,NA,-2.78,-0.32,-3.1,-2.78,-0.32,14.024,0.554,4.873,0.262,0.284,5.538,0.689,3.596,0.614,0.26,0.159,12.566,1.891,0.048,2.133,0.029,1.168,0.012,2.443
1642354,"Charlotte Hornets","KJ Simpson","Rookie",-3.11,NA,-2.13,-0.98,-3.11,-2.14,-0.97,16.381,0.472,7.852,0.334,0.461,4.238,0.593,3.587,0.753,0.198,0.185,4.907,8.103,0.232,0.246,0.003,2.199,0.022,3.351
1641765,"Dallas Mavericks","Olivier-Maxence Prosper","Sophomore",-3.13,-0.42,-2.17,-0.96,-3.15,-2.14,-1.01,14.385,0.507,5.613,0.313,0.383,5.866,0.657,3.992,0.663,0.243,0.156,11.856,2.991,0.084,0.953,0.012,1.447,0.014,1.897
1641718,"Utah Jazz","Keyonte George","Sophomore",-3.17,-0.29,-0.99,-2.18,-2.94,-1.16,-1.78,20.704,0.489,11.244,0.339,0.521,2.446,0.667,4.649,0.819,0.242,0.234,5.018,8.506,0.27,0.226,0.002,1.192,0.012,4.39
1628398,"Washington Wizards","Kyle Kuzma","Vet",-3.21,-2.44,-1.47,-1.74,-3.16,-0.69,-2.47,24.045,0.51,7.562,0.32,0.312,5.825,0.717,4.653,0.718,0.184,0.274,9.816,4.549,0.148,0.819,0.01,1.01,0.01,3.726
1642267,"Washington Wizards","Carlton Carrington","Rookie",-3.22,NA,-2.36,-0.86,-2.88,-2.22,-0.66,14.807,0.495,8.334,0.324,0.522,2.038,0.61,1.476,0.769,0.122,0.155,6.189,6.296,0.203,0.462,0.005,1.623,0.017,2.783
1641733,"Charlotte Hornets","Nick Smith Jr.","Sophomore",-3.27,-1.42,-2.42,-0.85,-3.22,-2.35,-0.87,19.337,0.461,10.658,0.351,0.512,2.694,0.598,1.574,0.769,0.08,0.182,5.274,4.338,0.142,0.52,0.006,1.378,0.014,2.469
1641998,"New Orleans Pelicans","Trey Jemison","Sophomore",-3.33,0.02,-3.15,-0.18,-3.59,-3.33,-0.26,11.204,0.543,0.566,0.192,0.029,7.205,0.676,3.622,0.603,0.277,0.145,12.493,2.602,0.073,2.636,0.028,1.391,0.014,2.971
1631250,"Philadelphia 76ers","Pete Nance","Sophomore",-3.43,0.12,-3.02,-0.4,-3.43,-3.03,-0.4,13.674,0.5,4.424,0.257,0.314,4.621,0.656,4.072,0.588,0.228,0.166,10.909,2.287,0.074,1.406,0.016,1.476,0.014,2.702
1630574,"New York Knicks","Ariel Hukporti","Rookie",-3.43,NA,-3.64,0.21,-3.4,-3.65,0.25,10.7,0.554,0.839,0.228,0.05,7.031,0.682,4.037,0.595,0.336,0.146,12.752,2.763,0.074,2.537,0.029,1.091,0.011,2.976
1630192,"Denver Nuggets","Zeke Nnaji","Vet",-3.44,-2.22,-3.15,-0.3,-3.04,-2.93,-0.11,14.556,0.565,3.844,0.309,0.244,7.647,0.691,5.112,0.604,0.313,0.152,10.081,2.247,0.065,2.551,0.029,1.376,0.013,2.038
1641857,"Milwaukee Bucks","Liam Robbins","Rookie",-3.49,NA,-3.06,-0.43,-3.5,-3.07,-0.43,12.539,0.532,3.948,0.256,0.292,5.284,0.684,3.999,0.538,0.282,0.152,12.84,1.885,0.046,1.98,0.025,1.177,0.011,2.27
1641737,"Philadelphia 76ers","Adem Bona","Rookie",-3.49,NA,-2.91,-0.58,-3.5,-2.93,-0.57,9.777,0.556,0.9,0.234,0.054,6.809,0.668,3.182,0.659,0.344,0.127,12.514,1.646,0.046,2.584,0.029,1.15,0.012,2.379
1642259,"Washington Wizards","Alexandre Sarr","Rookie",-3.53,NA,-3.02,-0.52,-3.37,-3.03,-0.34,16.864,0.499,6.892,0.301,0.396,4.598,0.687,3.33,0.66,0.193,0.19,10.967,3.423,0.103,2.655,0.031,1.267,0.013,2.503
1642347,"Toronto Raptors","Jamal Shead","Rookie",-3.59,NA,-2.53,-1.06,-3.55,-2.56,-0.99,16.21,0.483,7.728,0.314,0.469,2.944,0.598,2.146,0.752,0.126,0.172,3.883,9.2,0.26,0.296,0.003,1.902,0.019,3.586
1631255,"New Orleans Pelicans","Karlo Matkovic","Rookie",-3.65,NA,-3.23,-0.42,-3.66,-3.24,-0.42,12.013,0.535,2.369,0.236,0.115,5.546,0.668,2.964,0.636,0.271,0.141,12.913,1.933,0.05,2.169,0.027,1.526,0.016,2.596
1631103,"San Antonio Spurs","Malaki Branham","Vet",-3.71,-1.36,-1.91,-1.8,-3.59,-1.46,-2.13,19.709,0.503,8.994,0.333,0.468,4.516,0.677,3.044,0.813,0.135,0.223,5.337,4.472,0.142,0.38,0.004,1.202,0.012,3.326
201145,"Houston Rockets","Jeff Green","Vet",-4.15,-0.15,-3.16,-1,-1.45,-0.96,-0.49,15.625,0.526,8.848,0.319,0.581,2.94,0.702,4.149,0.753,0.293,0.161,6.944,2.75,0.077,0.976,0.01,0.981,0.01,1.769
202693,"Dallas Mavericks","Markieff Morris","Vet",-4.49,-1.53,-3.62,-0.87,-3.53,-2.79,-0.74,16.788,0.444,8.993,0.311,0.469,1.607,0.637,1.49,0.672,0.067,0.18,10.29,3.153,0.089,0.935,0.012,1.153,0.011,2.195
