Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Min Actual,DK,Plus Minus,Player
18,Jamison Battle,3000,17.97,5.99,0.21,17835,7,2.97,SF,TOR,7.09,23,16,12.5,-8,Jamison Battle
18,Davion Mitchell,3500,14.58,4.17,0.2,17835,7,-2.92,PG/SG,TOR,6.31,20,27,18.5,-13,Davion Mitchell
18,Moussa Diabate,3400,0,0,0.16,17835,7,-17,C,CHA,0,0,5,2.8,-5,Moussa Diabate
18,Jevon Carter,3000,12.67,4.22,0.15,17835,7,-2.33,PG/SG,CHI,6.49,15,36,43,7,Jevon Carter
18,Tidjane Salaun,4100,17.21,4.2,0.11,17835,7,-3.29,PF,CHA,7.03,22,13,12,1,Tidjane Salaun
18,Bogdan Bogdanovic,4800,0,0,0.08,17835,7,-24,SG/SF,ATL,0,0,0,0,0,Bogdan Bogdanovic
18,Vasilije Micic,4000,13.76,3.44,0.08,17835,7,-6.24,PG,CHA,7.33,15,10,10,7,Vasilije Micic
18,Thomas Bryant,3000,10.17,3.39,0.08,17835,7,-4.83,C,IND,6.36,10,10,1.3,4,Thomas Bryant
18,Jae'Sean Tate,3000,10.56,3.52,0.08,17835,7,-4.44,PF,HOU,5.63,14,17,12,23,JaeSean Tate
18,Jimmy Butler,8000,0,0,0.07,17835,7,-40,SF/PF,MIA,0,0,0,0,0,Jimmy Butler
18,Tari Eason,4800,0,0,0.07,17835,7,-24,SF/PF,HOU,0,0,0,0,0,Tari Eason
18,Jaylin Williams,3000,9.68,3.23,0.07,17835,7,-5.32,C,OKC,5.88,10,10,8.8,7,Jaylin Williams
18,Pelle Larsson,3000,11.72,3.91,0.07,17835,7,-3.28,SF,MIA,5.49,18,0,0,0,Pelle Larsson
18,Pat Connaughton,3000,0,0,0.07,17835,7,-15,SF/PF,MIL,0,0,0,0,0,Pat Connaughton
18,Steven Adams,3200,9.18,2.87,0.06,17835,7,-6.82,C,HOU,5.62,10,11,9.8,9,Steven Adams
18,Reed Sheppard,3100,11.03,3.56,0.06,17835,7,-4.47,PG/SG,HOU,5.59,15,18,11,-13,Reed Sheppard
18,Kevin Love,3000,0,0,0.06,17835,7,-15,C,MIA,0,0,0,0,0,Kevin Love
18,Ben Sheppard,3800,7.82,2.06,0.05,17835,7,-11.18,SG/SF,IND,4.02,13,22,10.8,-1,Ben Sheppard
18,Damian Lillard,9300,0,0,0.04,17835,7,-46.5,PG,MIL,0,0,0,0,0,Damian Lillard
18,Josh Giddey,6800,0,0,0.04,17835,7,-34,PG,CHI,0,0,0,0,0,Josh Giddey
18,Isaiah Wong,3300,14.35,4.35,0.04,17835,7,-2.15,PG/SG,CHA,7.83,15,5,0,3,Isaiah Wong
18,Jarace Walker,3300,7.91,2.4,0.04,17835,7,-8.59,SF/PF,IND,4.61,10,15,20.8,-16,Jarace Walker
18,Daniel Theis,3000,9.87,3.29,0.04,17835,7,-5.13,C,NOP,5.53,12,19,12.8,-13,Daniel Theis
18,Keaton Wallace,3000,0,0,0.03,17835,7,-15,PG,ATL,0,0,0,0,0,Keaton Wallace
18,Chris Duarte,3000,12.39,4.13,0.03,17835,7,-2.61,SG,CHI,6.69,14,0,0,0,Chris Duarte
18,Jared Butler,3000,0,0,0.03,17835,7,-15,PG,WAS,0,0,0,0,0,Jared Butler
18,Seth Curry,3000,0,0,0.03,17835,7,-15,SG,CHA,0,0,0,0,0,Seth Curry
18,Matas Buzelis,3400,0,0,0.02,17835,7,-17,SF/PF,CHI,0,0,0,0,0,Matas Buzelis
18,Gary Harris,3400,0,0,0.02,17835,7,-17,SG/SF,ORL,0,0,0,0,0,Gary Harris
18,Vit Krejci,3200,10.6,3.31,0.02,17835,7,-5.4,PG/SG,ATL,5.03,16,0,0,0,Vit Krejci
18,John Konchar,3200,0,0,0.02,17835,7,-16,SG/SF,MEM,0,0,16,23.8,5,John Konchar
18,Javonte Green,3200,7.84,2.45,0.02,17835,7,-8.16,SF/PF,NOP,4.4,11,19,19.3,-11,Javonte Green
18,Jett Howard,3000,9.68,3.23,0.02,17835,7,-5.32,SF/PF,ORL,5.38,12,5,0,-8,Jett Howard
18,Keshad Johnson,3000,0,0,0.02,17835,7,-15,SF,MIA,0,0,0,0,0,Keshad Johnson
18,Franz Wagner,9500,0,0,0.01,17835,7,-47.5,PF,ORL,0,0,0,0,0,Franz Wagner
18,Paolo Banchero,9400,0,0,0.01,17835,7,-47,PF,ORL,0,0,0,0,0,Paolo Banchero
18,Zion Williamson,8700,0,0,0.01,17835,7,-43.5,PF,NOP,0,0,0,0,0,Zion Williamson
18,Chet Holmgren,7800,0,0,0.01,17835,7,-39,PF,OKC,0,0,0,0,0,Chet Holmgren
18,Ayo Dosunmu,6400,0,0,0.01,17835,7,-32,PG/SG,CHI,0,0,0,0,0,Ayo Dosunmu
18,Immanuel Quickley,6400,0,0,0.01,17835,7,-32,PG,TOR,0,0,0,0,0,Immanuel Quickley
18,Ziaire Williams,5200,0,0,0.01,17835,7,-26,SG/SF,BKN,0,0,0,0,0,Ziaire Williams
18,Dillon Brooks,5000,0,0,0.01,17835,7,-25,SG/SF,HOU,0,0,0,0,0,Dillon Brooks
18,Onyeka Okongwu,4300,0,0,0.01,17835,7,-21.5,C,ATL,0,0,0,0,0,Onyeka Okongwu
18,Ja'Kobe Walter,4300,0,0,0.01,17835,7,-21.5,SG/SF,TOR,0,0,0,0,0,JaKobe Walter
18,Trendon Watford,4300,0,0,0.01,17835,7,-21.5,PF,BKN,0,0,0,0,0,Trendon Watford
18,Dru Smith,4200,0,0,0.01,17835,7,-21,PG,MIA,0,0,0,0,0,Dru Smith
18,Lonzo Ball,3900,0,0,0.01,17835,7,-19.5,PG/SG,CHI,0,0,0,0,0,Lonzo Ball
18,Vince Williams Jr.,3900,0,0,0.01,17835,7,-19.5,PF,MEM,0,0,0,0,0,Vince Williams
18,Bojan Bogdanovic,3800,0,0,0.01,17835,7,-19,SG,BKN,0,0,0,0,0,Bojan Bogdanovic
18,Jamal Shead,3700,0,0,0.01,17835,7,-18.5,PG,TOR,0,0,0,0,0,Jamal Shead
18,Johnny Davis,3000,0,0,0.01,17835,7,-15,SG/SF,WAS,0,0,0,0,0,Johnny Davis
18,KJ Simpson,3000,0,0,0.01,17835,7,-15,PG,CHA,0,0,0,0,0,KJ Simpson
18,Nick Smith Jr.,3000,0,0,0.01,17835,7,-15,SG/SF,CHA,0,0,0,0,0,Nick Smith
18,James Johnson,3000,0,0,0.01,17835,7,-15,PF/C,IND,0,0,0,0,0,James Johnson
18,Quenton Jackson,3000,0,0,0.01,17835,7,-15,PG/SG,IND,0,0,0,0,0,Quenton Jackson
18,Dillon Jones,3000,0,0,0.01,17835,7,-15,PF,OKC,0,0,3,1,7,Dillon Jones
18,Branden Carlson,3000,0,0,0.01,17835,7,-15,C,OKC,0,0,0,0,0,Branden Carlson
18,Alex Ducas,3000,0,0,0.01,17835,7,-15,SG,OKC,0,0,0,0,0,Alex Ducas
18,Moritz Wagner,3000,0,0,0.01,17835,7,-15,C,ORL,0,0,0,0,0,Moritz Wagner
18,Mac McClung,3000,0,0,0.01,17835,7,-15,PG,ORL,0,0,0,0,0,Mac McClung
18,Josh Christopher,3000,0,0,0.01,17835,7,-15,PG,MIA,0,0,0,0,0,Josh Christopher
18,Aaron Holiday,3000,0,0,0.01,17835,7,-15,PG,HOU,0,0,9,7.5,-11,Aaron Holiday
18,Nate Williams,3000,0,0,0.01,17835,7,-15,PG/SF,HOU,0,0,0,0,0,Nate Williams
18,Jeff Green,3000,0,0,0.01,17835,7,-15,PF/C,HOU,0,0,9,9,-11,Jeff Green
18,Dariq Whitehead,3000,0,0,0.01,17835,7,-15,SG,BKN,0,0,0,0,0,Dariq Whitehead
18,Brandon Ingram,8100,0,0,0,17835,7,-40.5,PG,NOP,0,0,0,0,0,Brandon Ingram
18,Jakob Poeltl,7500,0,0,0,17835,7,-37.5,C,TOR,0,0,0,0,0,Jakob Poeltl
18,Cam Thomas,6700,0,0,0,17835,7,-33.5,SG/SF,BKN,0,0,0,0,0,Cam Thomas
18,Kyle Kuzma,6400,0,0,0,17835,7,-32,PF,WAS,0,0,0,0,0,Kyle Kuzma
18,Jose Alvarado,5700,0,0,0,17835,7,-28.5,PG,NOP,0,0,0,0,0,Jose Alvarado
18,Saddiq Bey,4900,0,0,0,17835,7,-24.5,SF,WAS,0,0,0,0,0,Saddiq Bey
18,Bruce Brown,4400,0,0,0,17835,7,-22,SG/SF,TOR,0,0,0,0,0,Bruce Brown
18,Bruno Fernando,4200,0,0,0,17835,7,-21,C,TOR,0,0,0,0,0,Bruno Fernando
18,Tre Mann,4100,0,0,0,17835,7,-20.5,PG,CHA,0,0,0,0,0,Tre Mann
18,Marcus Smart,4100,0,0,0,17835,7,-20.5,PG/SG,MEM,0,0,0,0,0,Marcus Smart
18,Alex Caruso,4000,0,0,0,17835,7,-20,SG/SF,OKC,0,0,0,0,0,Alex Caruso
18,Aaron Nesmith,3900,0,0,0,17835,7,-19.5,SF/PF,IND,0,0,0,0,0,Aaron Nesmith
18,Marvin Bagley III,3500,0,0,0,17835,7,-17.5,C,WAS,0,0,0,0,0,Marvin Bagley
18,David Roddy,3000,0,0,0,17835,7,-15,PF,ATL,0,0,0,0,0,David Roddy
18,Mouhamed Gueye,3000,0,0,0,17835,7,-15,C,ATL,0,0,0,0,0,Mouhamed Gueye
18,Dominick Barlow,3000,0,0,0,17835,7,-15,C,ATL,0,0,0,0,0,Dominick Barlow
18,Kobe Bufkin,3000,0,0,0,17835,7,-15,PG,ATL,0,0,0,0,0,Kobe Bufkin
18,Cody Zeller,3000,0,0,0,17835,7,-15,C,ATL,0,0,0,0,0,Cody Zeller
18,DJ Steward,3000,0,0,0,17835,7,-15,PG,CHI,0,0,0,0,0,DJ Steward
18,Adama Sanogo,3000,0,0,0,17835,7,-15,C,CHI,0,0,0,0,0,Adama Sanogo
18,E.J. Liddell,3000,0,0,0,17835,7,-15,C,CHI,0,0,0,0,0,EJ Liddell
18,Anthony Gill,3000,0,0,0,17835,7,-15,C,WAS,0,0,0,0,0,Anthony Gill
18,Patrick Baldwin Jr.,3000,0,0,0,17835,7,-15,PF,WAS,0,0,0,0,0,Patrick Baldwin
18,Richaun Holmes,3000,0,0,0,17835,7,-15,C,WAS,0,0,0,0,0,Richaun Holmes
18,Tristan Vukcevic,3000,0,0,0,17835,7,-15,C,WAS,0,0,0,0,0,Tristan Vukcevic
18,Taj Gibson,3000,0,0,0,17835,7,-15,C,CHA,0,0,0,0,0,Taj Gibson
18,Grant Williams,3000,0,0,0,17835,7,-15,C,CHA,0,0,0,0,0,Grant Williams
18,Jay Huff,3000,0,0,0,17835,7,-15,C,MEM,0,0,0,0,0,Jay Huff
18,Yuki Kawamura,3000,0,0,0,17835,7,-15,PG,MEM,0,0,0,0,0,Yuki Kawamura
18,Colin Castleton,3000,0,0,0,17835,7,-15,C,MEM,0,0,0,0,0,Colin Castleton
18,Cam Spencer,3000,0,0,0,17835,7,-15,SG,MEM,0,0,3,0,0,Cam Spencer
18,Gregory Jackson,3000,0,0,0,17835,7,-15,PF,MEM,0,0,0,0,0,Gregory Jackson
18,Garrett Temple,3000,0,0,0,17835,7,-15,SG,TOR,0,0,5,3.5,-4,Garrett Temple
18,Ulrich Chomche,3000,0,0,0,17835,7,-15,C,TOR,0,0,5,3.5,-2,Ulrich Chomche
18,AJ Lawson,3000,4.06,1.35,0,17835,7,-10.94,PG,TOR,2.68,5,5,9,-4,AJ Lawson
18,Tristen Newton,3000,0,0,0,17835,7,-15,PG,IND,0,0,0,0,0,Tristen Newton
18,Enrique Freeman,3000,0,0,0,17835,7,-15,PF/C,IND,0,0,0,0,0,Enrique Freeman
18,Johnny Furphy,3000,0,0,0,17835,7,-15,SG/SF,IND,0,0,0,0,0,Johnny Furphy
18,Isaiah Jackson,3000,0,0,0,17835,7,-15,C,IND,0,0,0,0,0,Isaiah Jackson
18,James Wiseman,3000,0,0,0,17835,7,-15,C,IND,0,0,0,0,0,James Wiseman
18,Ousmane Dieng,3000,0,0,0,17835,7,-15,PF/C,OKC,0,0,0,0,0,Ousmane Dieng
18,Adam Flagler,3000,0,0,0,17835,7,-15,PG,OKC,0,0,0,0,0,Adam Flagler
18,Nikola Topic,3000,0,0,0,17835,7,-15,PG,OKC,0,0,0,0,0,Nikola Topic
18,Cory Joseph,3000,0,0,0,17835,7,-15,PG,ORL,0,0,8,7.5,-11,Cory Joseph
18,Caleb Houstan,3000,0,0,0,17835,7,-15,SF/PF,ORL,0,0,0,0,0,Caleb Houstan
18,Josh Richardson,3000,0,0,0,17835,7,-15,PG,MIA,0,0,0,0,0,Josh Richardson
18,Trey Jemison,3000,0,0,0,17835,7,-15,C,NOP,0,0,0,0,0,Trey Jemison
18,Antonio Reeves,3000,0,0,0,17835,7,-15,SG/SF,NOP,0,0,9,9.3,11,Antonio Reeves
18,Jamal Cain,3000,0,0,0,17835,7,-15,SF,NOP,0,0,0,0,0,Jamal Cain
18,Karlo Matkovic,3000,0,0,0,17835,7,-15,PF/C,NOP,0,0,0,0,0,Karlo Matkovic
18,Jack McVeigh,3000,0,0,0,17835,7,-15,SG,HOU,0,0,0,0,0,Jack McVeigh
18,Jock Landale,3000,4.41,1.47,0,17835,7,-10.59,C,HOU,3.03,5,9,0.5,-11,Jock Landale
18,N'Faly Dante,3000,0,0,0,17835,7,-15,C,HOU,0,0,0,0,0,NFaly Dante
18,Stanley Umude,3000,2.41,0.8,0,17835,7,-12.59,SG,MIL,1.65,3,0,0,0,Stanley Umude
18,Tyler Smith,3000,0,0,0,17835,7,-15,PF,MIL,0,0,0,0,0,Tyler Smith
18,Marjon Beauchamp,3000,4.33,1.44,0,17835,7,-10.67,PG/SF,MIL,2.9,5,0,0,0,Marjon Beauchamp
18,Liam Robbins,3000,0,0,0,17835,7,-15,C,MIL,0,0,0,0,0,Liam Robbins
18,AJ Johnson,3000,0,0,0,17835,7,-15,SG,MIL,0,0,0,0,0,AJ Johnson
18,Chris Livingston,3000,0,0,0,17835,7,-15,SF,MIL,0,0,0,0,0,Chris Livingston
18,Reece Beekman,3000,0,0,0,17835,7,-15,PG,BKN,0,0,1,0,0,Reece Beekman
18,Jaylen Martin,3000,0,0,0,17835,7,-15,SF,BKN,0,0,0,0,0,Jaylen Martin
18,De'Anthony Melton,3000,0,0,0,17835,7,-15,PG,BKN,0,0,0,0,0,DeAnthony Melton
19,Nikola Jokic,11800,63.78,5.41,24.9,15854,8,4.78,C,DEN,19.88,38,36,69.5,-15,Nikola Jokic
19,Luka Doncic,11200,0,0,0,15854,8,-56,PG,DAL,0,0,0,0,0,Luka Doncic
19,Victor Wembanyama,11000,52.99,4.82,21.34,15854,8,-2.01,C,SAS,18.77,34,35,45.8,3,Victor Wembanyama
19,Jayson Tatum,9900,55.98,5.65,40.39,15854,8,6.48,SF/PF,BOS,17.33,36,32,51.3,21,Jayson Tatum
19,Paolo Banchero,9700,0,0,0,15854,8,-48.5,PF,ORL,0,0,0,0,0,Paolo Banchero
19,Karl-Anthony Towns,9600,49.26,5.13,3.19,15854,8,1.26,C,NYK,16.78,34,33,27,17,Karl-Anthony Towns
19,James Harden,9400,49.56,5.27,7.21,15854,8,2.56,PG,LAC,14.98,36,39,34.3,8,James Harden
19,Franz Wagner,9400,0,0,0,15854,8,-47,PF,ORL,0,0,0,0,0,Franz Wagner
19,Kevin Durant,9300,47.95,5.16,15.42,15854,8,1.45,PF/C,PHX,14.25,37,38,39.8,-3,Kevin Durant
19,Devin Booker,9100,0,0,0,15854,8,-45.5,PG/SG,PHX,0,0,0,0,0,Devin Booker
19,Stephen Curry,8800,0,0,0,15854,8,-44,PG,GSW,0,0,0,0,0,Stephen Curry
19,Zion Williamson,8800,0,0,0,15854,8,-44,PF,NOP,0,0,0,0,0,Zion Williamson
19,Alperen Sengun,8700,43.9,5.05,1.36,15854,8,0.4,C,HOU,14.93,34,41,55.5,-6,Alperen Sengun
19,Ja Morant,8600,40.65,4.73,7.49,15854,8,-2.35,PG,MEM,16.73,29,25,40,21,Ja Morant
19,Anthony Edwards,8500,41.36,4.87,3.08,15854,8,-1.14,PG/SG,MIN,12.47,35,35,37.3,-1,Anthony Edwards
19,Dejounte Murray,8500,47.76,5.62,3.72,15854,8,5.26,PG,NOP,13.98,35,39,42.3,-15,Dejounte Murray
19,Donovan Mitchell,8400,40.75,4.85,6.46,15854,8,-1.25,PG/SG,CLE,13.34,33,30,51.8,4,Donovan Mitchell
19,Kyrie Irving,8300,45.39,5.47,29.58,15854,8,3.89,PG/SG,DAL,12.76,36,40,34.5,12,Kyrie Irving
19,Brandon Ingram,8200,0,0,0,15854,8,-41,PG,NOP,0,0,0,0,0,Brandon Ingram
19,Tyrese Haliburton,8100,37.73,4.66,2.5,15854,8,-2.77,PG,IND,10.33,35,30,38,-27,Tyrese Haliburton
19,Jalen Brunson,8100,46.07,5.69,2.16,15854,8,5.57,PG,NYK,14.52,35,37,46.8,19,Jalen Brunson
19,Jalen Suggs,8000,41.47,5.18,1.76,15854,8,1.47,PG,ORL,13.26,33,26,39,-6,Jalen Suggs
19,Jaylen Brown,7900,47.1,5.96,21.12,15854,8,7.6,SG/SF,BOS,13.54,36,37,65.3,30,Jaylen Brown
19,Kawhi Leonard,7900,0,0,0,15854,8,-39.5,PF/C,LAC,0,0,0,0,0,Kawhi Leonard
19,Evan Mobley,7600,41.36,5.44,13.98,15854,8,3.36,PF/C,CLE,13.76,33,31,44.8,-1,Evan Mobley
19,Ivica Zubac,7600,40.52,5.33,5.81,15854,8,2.52,C,LAC,13.37,33,36,42.8,5,Ivica Zubac
19,Pascal Siakam,7500,36.26,4.83,2.69,15854,8,-1.24,PF,IND,10.98,34,24,29.8,-17,Pascal Siakam
19,Cameron Johnson,7400,0,0,0.11,15854,8,-37,SF/PF,BKN,0,0,0,0,0,Cameron Johnson
19,Jamal Murray,7400,38.07,5.14,5.15,15854,8,1.07,PG/SG,DEN,10.02,36,40,50.8,-9,Jamal Murray
19,Bradley Beal,7400,33.53,4.53,6.38,15854,8,-3.47,SG/SF,PHX,9.08,35,38,25.3,-13,Bradley Beal
19,Norman Powell,7300,36.32,4.98,7.68,15854,8,-0.18,SG/SF,LAC,9.5,36,40,36.3,18,Norman Powell
19,Kristaps Porzingis,7200,0,0,0,15854,8,-36,C,BOS,0,0,0,0,0,Kristaps Porzingis
19,CJ McCollum,7200,39.89,5.54,3.66,15854,8,3.89,PG/SG,NOP,11.51,34,35,49.3,-16,CJ McCollum
19,Julius Randle,7100,37.16,5.23,7.66,15854,8,1.66,PF/C,MIN,12.29,33,36,51,2,Julius Randle
19,Jaren Jackson Jr.,7100,37.92,5.34,14.09,15854,8,2.42,PF/C,MEM,15.14,29,35,57.8,32,Jaren Jackson
19,Darius Garland,7000,35.96,5.14,6.68,15854,8,0.96,PG,CLE,11.81,32,32,46,13,Darius Garland
19,Trey Murphy III,6900,39.28,5.69,4.46,15854,8,4.78,SG/SF,NOP,9.87,36,39,48.3,-2,Trey Murphy
19,PJ Washington,6900,33.38,4.84,2.14,15854,8,-1.12,PF,DAL,8.27,35,20,12.8,10,PJ Washington
19,Derrick White,6800,39.31,5.78,5.68,15854,8,5.31,PG/SG,BOS,9.45,36,30,26.3,24,Derrick White
19,Cam Thomas,6800,0,0,0,15854,8,-34,SG/SF,BKN,0,0,0,0,0,Cam Thomas
19,Fred VanVleet,6800,33.89,4.98,1.89,15854,8,-0.11,PG,HOU,7.95,37,39,39,0,Fred VanVleet
19,Goga Bitadze,6800,35.48,5.22,0.98,15854,8,1.48,C,ORL,13.91,28,31,36.8,-11,Goga Bitadze
19,Desmond Bane,6800,33.42,4.91,4.55,15854,8,-0.58,SG/SF,MEM,12.16,29,32,43.5,14,Desmond Bane
19,Josh Hart,6700,35.76,5.34,3.7,15854,8,2.26,SF/PF,NYK,8.08,37,38,47.8,23,Josh Hart
19,Michael Porter Jr.,6400,30.59,4.78,4.95,15854,8,-1.41,SF/PF,DEN,9.97,31,32,29.5,-5,Michael Porter
19,Amen Thompson,6400,30.81,4.81,6.5,15854,8,-1.19,SG/SF,HOU,9.72,32,39,37.8,-4,Amen Thompson
19,Yves Missi,6400,31.69,4.95,1.08,15854,8,-0.31,C,NOP,9.61,32,27,21,-6,Yves Missi
19,Myles Turner,6300,36.05,5.72,2.39,15854,8,4.55,C,IND,10.4,34,23,13.3,-23,Myles Turner
19,Russell Westbrook,6300,35.91,5.7,2.67,15854,8,4.41,PG,DEN,11.59,32,30,27,-13,Russell Westbrook
19,Jeremy Sochan,6200,31.65,5.1,4.48,15854,8,0.65,PF,SAS,9.56,33,34,35.5,-1,Jeremy Sochan
19,Mikal Bridges,6200,33.01,5.32,4.11,15854,8,2.01,SG/SF,NYK,6.74,38,44,27,21,Mikal Bridges
19,Jalen Green,6100,29.48,4.83,2.45,15854,8,-1.02,SG,HOU,8.91,33,39,26,6,Jalen Green
19,Bennedict Mathurin,6000,29.92,4.99,3.58,15854,8,-0.08,SG/SF,IND,7.88,35,32,28.5,-25,Bennedict Mathurin
19,Jarrett Allen,6000,33.15,5.53,2.4,15854,8,3.15,C,CLE,11.26,31,31,47.5,18,Jarrett Allen
19,Rudy Gobert,6000,31.46,5.24,0.94,15854,8,1.46,C,MIN,8.73,34,29,22.3,-18,Rudy Gobert
19,Draymond Green,6000,0,0,0.01,15854,8,-30,PF/C,GSW,0,0,0,0,0,Draymond Green
19,Ben Simmons,5900,0,0,0,15854,8,-29.5,PG,BKN,0,0,0,0,0,Ben Simmons
19,OG Anunoby,5900,33.99,5.76,2.35,15854,8,4.49,SF/PF,NYK,7.57,37,28,12.8,7,OG Anunoby
19,Herbert Jones,5900,30.53,5.17,1.61,15854,8,1.03,SF/PF,NOP,7.8,34,28,23.8,4,Herbert Jones
19,Chris Paul,5800,26.35,4.54,10.1,15854,8,-2.65,PG,SAS,8.48,30,32,14.5,15,Chris Paul
19,Jabari Smith Jr.,5800,26.13,4.51,1.41,15854,8,-2.87,PF/C,HOU,7.12,33,43,23.5,4,Jabari Smith
19,Jusuf Nurkic,5800,29.81,5.14,2.54,15854,8,0.81,C,PHX,11.78,27,14,14.8,-10,Jusuf Nurkic
19,Payton Pritchard,5700,30.93,5.43,3.74,15854,8,2.43,PG/SG,BOS,9.32,31,32,49,25,Payton Pritchard
19,Jose Alvarado,5700,0,0,0,15854,8,-28.5,PG,NOP,0,0,0,0,0,Jose Alvarado
19,Dereck Lively II,5700,0,0,0.03,15854,8,-28.5,C,DAL,0,0,0,0,0,Dereck Lively
19,Aaron Gordon,5600,0,0,0,15854,8,-28,PF,DEN,0,0,0,0,0,Aaron Gordon
19,Andrew Wiggins,5600,35.5,6.34,24.18,15854,8,7.5,SF/PF,GSW,10.25,34,24,12.5,-16,Andrew Wiggins
19,Tyus Jones,5600,27.96,4.99,2.72,15854,8,-0.04,PG,PHX,8.11,32,24,16,-11,Tyus Jones
19,Jonathan Kuminga,5500,34.63,6.3,22.39,15854,8,7.13,PF,GSW,12.89,30,37,59,-5,Jonathan Kuminga
19,Wendell Carter Jr.,5500,19.9,3.62,0.58,15854,8,-7.6,PF/C,ORL,9.46,20,17,7.3,-12,Wendell Carter
19,Klay Thompson,5400,29.59,5.48,6.14,15854,8,2.59,SG/SF,DAL,10.08,29,32,30,17,Klay Thompson
19,Nic Claxton,5300,30.86,5.82,34.72,15854,8,4.36,C,BKN,12.02,28,33,31.5,-5,Nic Claxton
19,Dennis Schroder,5300,35.39,6.68,33.1,15854,8,8.89,PG/SG,GSW,10.02,34,24,14.3,-16,Dennis Schroder
19,Royce O'Neale,5300,23.71,4.47,1.92,15854,8,-2.79,SF/PF,PHX,7.99,28,30,35.3,-11,Royce ONeale
19,Devin Vassell,5200,27.63,5.31,23.04,15854,8,1.63,SG/SF,SAS,7.99,33,34,33.5,-2,Devin Vassell
19,Ziaire Williams,5100,0,0,0,15854,8,-25.5,SG/SF,BKN,0,0,0,0,0,Ziaire Williams
19,Andrew Nembhard,5000,0,0,0.25,15854,8,-25,PG/SG,IND,0,0,0,0,0,Andrew Nembhard
19,Al Horford,5000,29.08,5.82,3.91,15854,8,4.08,PF/C,BOS,7.98,32,20,24.8,23,Al Horford
19,Christian Braun,5000,25.47,5.09,1.43,15854,8,0.47,SG/SF,DEN,6.94,33,32,22.5,-21,Christian Braun
19,Caris LeVert,5000,21.57,4.31,1.39,15854,8,-3.43,PG/SG,CLE,9.26,23,23,24.8,3,Caris LeVert
19,Dillon Brooks,5000,0,0,0.01,15854,8,-25,SG/SF,HOU,0,0,0,0,0,Dillon Brooks
19,Santi Aldama,5000,0,0,0,15854,8,-25,PF,MEM,0,0,0,0,0,Santi Aldama
19,Zach Edey,5000,29.37,5.87,20.77,15854,8,4.37,C,MEM,11.35,27,27,33.8,5,Zach Edey
19,Grayson Allen,5000,0,0,0,15854,8,-25,SG,PHX,0,0,0,0,0,Grayson Allen
19,Quentin Grimes,5000,22.04,4.41,3.1,15854,8,-2.96,SG/SF,DAL,8.89,24,29,15.8,-10,Quentin Grimes
19,T.J. McConnell,4900,26.14,5.33,5,15854,8,1.64,PG,IND,12.5,23,20,13,-13,TJ McConnell
19,Dorian Finney-Smith,4900,22.68,4.63,1.56,15854,8,-1.82,PF,BKN,6.39,31,27,12.8,-6,Dorian Finney-Smith
19,Jalen Wilson,4900,24.62,5.02,1.33,15854,8,0.12,SF,BKN,6.96,32,39,18.5,-12,Jalen Wilson
19,Spencer Dinwiddie,4900,24,4.9,4.05,15854,8,-0.5,PG,DAL,8.63,27,23,29.3,4,Spencer Dinwiddie
19,Tari Eason,4800,0,0,0.02,15854,8,-24,SF/PF,HOU,0,0,0,0,0,Tari Eason
19,Jrue Holiday,4700,0,0,0.01,15854,8,-23.5,PG,BOS,0,0,0,0,0,Jrue Holiday
19,Noah Clowney,4700,24.39,5.19,17.47,15854,8,0.89,PF/C,BKN,8.36,28,24,14.8,-13,Noah Clowney
19,Keon Johnson,4700,24.52,5.22,16.36,15854,8,1.02,PG/SG,BKN,8.05,29,37,39,6,Keon Johnson
19,Cole Anthony,4700,10.77,2.29,0.19,15854,8,-12.73,PG/SG,ORL,7.27,9,6,5.8,-8,Cole Anthony
19,Anthony Black,4700,22.82,4.86,2.16,15854,8,-0.68,PG,ORL,9.04,25,30,17.3,-9,Anthony Black
19,Scotty Pippen Jr.,4700,25.29,5.38,2.12,15854,8,1.79,PG,MEM,11.87,22,23,27.5,-8,Scotty Pippen
19,Jordan Hawkins,4700,17.68,3.76,0.11,15854,8,-5.82,PG/SG,NOP,8.01,20,15,17.5,-3,Jordan Hawkins
19,Naz Reid,4600,24.42,5.31,5.16,15854,8,1.42,PF/C,MIN,10.01,25,24,20.8,14,Naz Reid
19,Kentavious Caldwell-Pope,4600,22.79,4.95,2.07,15854,8,-0.21,SG/SF,ORL,5.95,32,31,18.5,-10,Kentavious Caldwell-Pope
19,Obi Toppin,4500,0,0,0,15854,8,-22.5,PF/C,IND,0,0,0,0,0,Obi Toppin
19,Julian Champagnie,4500,20.77,4.62,1.37,15854,8,-1.73,SG/SF,SAS,7.23,27,20,28,17,Julian Champagnie
19,Shake Milton,4500,25.13,5.58,45.94,15854,8,2.63,PG/SG,BKN,8.09,30,34,40.8,7,Shake Milton
19,Max Strus,4500,15.93,3.54,0.22,15854,8,-6.57,SG/SF,CLE,6.73,21,24,14.8,-5,Max Strus
19,Mike Conley,4500,23.01,5.11,0.97,15854,8,0.51,PG,MIN,8.22,27,24,13,-17,Mike Conley
19,Tristan da Silva,4500,26.05,5.79,10.11,15854,8,3.55,SF/PF,ORL,6.84,33,28,5.5,-6,Tristan da Silva
