Contest ID,Player Pool,Test MSE,Test R^2,Ownership Correlation,Configuration
12,387,10.193,0.679,0.825,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
13,104,15.578,0.894,0.96,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
14,382,13.776,0.633,0.797,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
15,106,32.683,0.761,0.892,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
16,387,10.442,0.744,0.864,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
17,173,20.185,0.705,0.859,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
18,246,22.394,0.517,0.771,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
19,280,17.278,0.517,0.757,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
20,247,12.28,0.732,0.879,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
21,177,25.013,0.674,0.837,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
22,247,23.38,0.591,0.777,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
23,141,19.752,0.8,0.919,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
Average,192.7,28.683,0.681,0.854,"depth=5, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
5,43,47.887,0.811,0.943,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
6,45,66.391,0.776,0.911,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
7,71,42.898,0.768,0.901,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
8,134,44.687,0.583,0.794,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
9,71,42.02,0.798,0.919,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
10,211,26.066,0.549,0.807,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
11,210,14.975,0.781,0.892,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
12,387,9.806,0.693,0.834,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
13,104,15.802,0.893,0.96,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
14,382,13.589,0.638,0.801,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
15,106,30.996,0.773,0.901,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
16,387,10.868,0.733,0.857,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
17,173,22.98,0.656,0.838,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
18,246,24.11,0.485,0.766,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
19,280,18.01,0.498,0.757,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
20,247,12.074,0.738,0.881,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
21,177,25.446,0.671,0.838,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
22,247,24.151,0.574,0.77,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
23,141,19.978,0.796,0.919,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=500"
Average,192.7,28.794,0.677,0.853,"depth=5, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
5,43,50.053,0.801,0.942,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
6,45,64.92,0.784,0.914,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
7,71,40.966,0.774,0.905,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
8,134,43.238,0.595,0.809,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
9,71,46.382,0.775,0.909,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
10,211,24.196,0.584,0.823,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
11,210,17.239,0.746,0.872,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
12,387,10.26,0.677,0.824,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
13,104,12.835,0.913,0.969,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
14,382,13.856,0.626,0.794,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
15,106,34.189,0.745,0.894,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
16,387,12.347,0.693,0.833,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
17,173,20.826,0.692,0.854,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
18,246,23.107,0.49,0.78,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
19,280,19.535,0.437,0.738,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
20,247,12.47,0.729,0.877,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
21,177,26.101,0.662,0.842,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
22,247,24.89,0.561,0.762,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
23,141,20.378,0.791,0.913,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
Average,192.7,28.815,0.668,0.848,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
5,43,53.837,0.786,0.935,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
6,45,66.662,0.778,0.911,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
7,71,41.002,0.773,0.907,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
8,134,42.799,0.599,0.813,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
9,71,46.076,0.773,0.91,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
10,211,23.939,0.586,0.822,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
11,210,17.47,0.744,0.872,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
12,387,10.616,0.665,0.817,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
13,104,13.045,0.912,0.968,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
14,382,13.933,0.625,0.795,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
15,106,34.27,0.745,0.894,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
16,387,13.104,0.674,0.822,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
17,173,21.244,0.685,0.85,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
18,246,23.784,0.47,0.774,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
19,280,20.278,0.397,0.727,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
20,247,12.03,0.739,0.882,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
21,177,27.9,0.64,0.834,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
22,247,24.644,0.559,0.762,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
23,141,20.812,0.787,0.91,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
Average,192.7,28.907,0.672,0.851,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
5,43,51.063,0.797,0.939,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
6,45,68.941,0.768,0.907,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
7,71,39.317,0.785,0.911,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
8,134,43.288,0.591,0.794,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
9,71,41.452,0.801,0.92,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
10,211,26.857,0.532,0.807,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
11,210,14.147,0.793,0.901,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
12,387,8.759,0.724,0.853,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
13,104,14.017,0.906,0.965,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
14,382,13.482,0.64,0.804,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
15,106,34.926,0.739,0.893,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
16,387,12.365,0.691,0.832,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
17,173,21.082,0.69,0.854,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
18,246,26.258,0.415,0.737,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
19,280,20.029,0.436,0.729,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
20,247,12.578,0.727,0.878,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
21,177,25.962,0.672,0.841,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
22,247,26.12,0.504,0.739,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
23,141,21.25,0.783,0.912,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
Average,192.7,28.92,0.669,0.849,"depth=5, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
5,43,51.947,0.793,0.939,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
6,45,69.385,0.767,0.906,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
7,71,39.666,0.783,0.912,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
8,134,43.23,0.592,0.797,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
9,71,46.515,0.775,0.909,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
10,211,26.504,0.535,0.805,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
11,210,13.392,0.804,0.906,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
12,387,8.657,0.727,0.854,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
13,104,13.704,0.908,0.966,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
14,382,13.34,0.644,0.807,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
15,106,34.463,0.745,0.894,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
16,387,12.916,0.677,0.824,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
17,173,21.2,0.682,0.85,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
18,246,28.02,0.376,0.731,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
19,280,21.091,0.396,0.715,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
20,247,12.316,0.734,0.883,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
21,177,27.128,0.654,0.839,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
22,247,27.495,0.473,0.727,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
23,141,21.158,0.784,0.912,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
Average,192.7,29.114,0.667,0.848,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
5,43,49.999,0.803,0.94,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
6,45,72.085,0.758,0.902,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
7,71,43.064,0.762,0.903,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
8,134,40.403,0.623,0.811,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
9,71,41.868,0.797,0.919,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
10,211,24.83,0.573,0.819,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
11,210,15.421,0.774,0.889,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
12,387,10.13,0.682,0.827,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
13,104,12.425,0.916,0.97,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
14,382,14.522,0.606,0.782,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
15,106,29.383,0.785,0.906,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
16,387,11.812,0.707,0.842,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
17,173,20.277,0.701,0.859,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
18,246,24.713,0.475,0.75,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
19,280,18.317,0.497,0.751,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
20,247,11.858,0.743,0.885,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
21,177,27.023,0.651,0.829,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
22,247,24.801,0.541,0.753,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
23,141,21.356,0.782,0.908,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=250"
Average,192.7,29.207,0.67,0.847,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
5,43,48.396,0.808,0.944,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
6,45,72.208,0.754,0.901,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
7,71,44.878,0.747,0.901,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
8,134,40.746,0.62,0.812,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
9,71,41.702,0.797,0.92,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
10,211,24.946,0.57,0.818,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
11,210,14.662,0.785,0.895,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
12,387,10.46,0.67,0.82,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
13,104,12.935,0.913,0.968,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
14,382,14.587,0.606,0.784,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
15,106,29.674,0.782,0.907,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
16,387,12.382,0.692,0.833,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
17,173,21.878,0.672,0.847,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
18,246,25.903,0.452,0.745,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
19,280,19.01,0.461,0.745,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
20,247,11.141,0.76,0.891,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
21,177,28.526,0.626,0.822,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
22,247,25.24,0.527,0.748,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
23,141,22.026,0.774,0.907,"depth=7, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
Average,192.7,29.287,0.662,0.846,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
5,43,46.202,0.817,0.947,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
6,45,66.619,0.774,0.911,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
7,71,42.973,0.763,0.902,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
8,134,44.709,0.583,0.794,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
9,71,38.975,0.812,0.926,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
10,211,25.21,0.562,0.809,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
11,210,14.098,0.794,0.898,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
12,387,9.716,0.696,0.836,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
13,104,13.723,0.908,0.966,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
14,382,14.778,0.605,0.781,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
15,106,31.725,0.767,0.904,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
16,387,11.153,0.724,0.851,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
17,173,20.542,0.698,0.857,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
18,246,25.306,0.458,0.743,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
19,280,18.948,0.455,0.738,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
20,247,10.474,0.775,0.898,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
21,177,25.155,0.677,0.839,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
22,247,24.143,0.568,0.768,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
23,141,19.966,0.795,0.918,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=250"
Average,192.7,29.384,0.664,0.845,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
5,43,44.283,0.825,0.952,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
6,45,67.147,0.771,0.91,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
7,71,44.297,0.755,0.902,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
8,134,43.176,0.596,0.804,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
9,71,40.182,0.803,0.923,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
10,211,25.715,0.551,0.809,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
11,210,13.351,0.805,0.906,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
12,387,9.986,0.688,0.831,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
13,104,15.043,0.898,0.962,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
14,382,14.484,0.614,0.787,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
15,106,32.561,0.757,0.904,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
16,387,11.556,0.712,0.845,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
17,173,21.192,0.687,0.849,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
18,246,27.337,0.415,0.732,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
19,280,19.921,0.433,0.725,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
20,247,10.029,0.785,0.903,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
21,177,26.548,0.662,0.834,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
22,247,24.971,0.555,0.761,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
23,141,22.056,0.774,0.91,"depth=7, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
Average,192.7,29.392,0.664,0.849,"depth=5, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
5,43,57.321,0.769,0.93,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
6,45,82.29,0.717,0.883,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
7,71,38.806,0.786,0.912,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
8,134,36.516,0.658,0.831,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
9,71,47.388,0.761,0.908,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
10,211,25.147,0.553,0.794,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
11,210,18.941,0.72,0.866,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
12,387,10.232,0.677,0.824,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
13,104,17.508,0.881,0.955,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
14,382,14.389,0.601,0.782,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
15,106,36.205,0.731,0.881,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
16,387,14.31,0.645,0.804,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
17,173,22.769,0.663,0.841,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
18,246,27.222,0.4,0.746,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
19,280,20.263,0.44,0.734,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
20,247,14.64,0.681,0.856,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
21,177,26.139,0.663,0.841,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
22,247,26.904,0.496,0.739,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
23,141,21.747,0.777,0.917,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
Average,192.7,29.399,0.671,0.848,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
5,43,58.47,0.765,0.928,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
6,45,81.403,0.72,0.885,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
7,71,40.645,0.776,0.908,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
8,134,37.122,0.653,0.829,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
9,71,47.463,0.762,0.907,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
10,211,25.166,0.555,0.793,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
11,210,18.597,0.726,0.869,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
12,387,10.44,0.667,0.819,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
13,104,16.785,0.886,0.957,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
14,382,14.354,0.6,0.781,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
15,106,36.556,0.728,0.88,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
16,387,14.576,0.637,0.799,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
17,173,23.42,0.653,0.837,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
18,246,28.019,0.383,0.74,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
19,280,20.565,0.431,0.729,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
20,247,15.056,0.673,0.855,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
21,177,26.815,0.656,0.838,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
22,247,26.98,0.493,0.739,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
23,141,21.85,0.776,0.917,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
Average,192.7,29.407,0.664,0.844,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
5,43,52.448,0.791,0.938,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
6,45,76.865,0.735,0.892,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
7,71,45.615,0.743,0.89,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
8,134,47.151,0.557,0.791,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
9,71,46.159,0.774,0.909,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
10,211,25.868,0.552,0.811,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
11,210,16.543,0.758,0.881,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
12,387,9.896,0.686,0.83,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
13,104,17.261,0.883,0.955,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
14,382,12.645,0.667,0.818,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
15,106,33.557,0.753,0.892,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
16,387,12.946,0.675,0.823,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
17,173,24.426,0.621,0.824,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
18,246,25.112,0.457,0.749,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
19,280,20.108,0.412,0.725,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
20,247,12.159,0.738,0.881,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
21,177,27.786,0.633,0.823,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
22,247,26.545,0.522,0.747,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
23,141,21.849,0.775,0.912,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
Average,192.7,29.423,0.671,0.851,"depth=5, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
5,43,55.453,0.778,0.933,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
6,45,77.829,0.733,0.891,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
7,71,45.58,0.743,0.891,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
8,134,46.974,0.56,0.793,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
9,71,40.525,0.801,0.923,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
10,211,25.167,0.561,0.813,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
11,210,16.746,0.755,0.881,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
12,387,10.555,0.666,0.817,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
13,104,16.993,0.885,0.956,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
14,382,12.557,0.668,0.819,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
15,106,34.233,0.746,0.891,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
16,387,13.34,0.664,0.816,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
17,173,25.052,0.61,0.817,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
18,246,27.023,0.413,0.738,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
19,280,21.263,0.373,0.716,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
20,247,11.882,0.744,0.885,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
21,177,28.954,0.619,0.819,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
22,247,26.691,0.511,0.744,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
23,141,21.47,0.781,0.91,"depth=7, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
