Contest ID,Player Pool,Test MSE,Test R^2,Ownership Correlation,Configuration
13,104.0,18.283,0.892,0.947,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
14,382.0,16.45,0.596,0.772,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
15,106.0,43.394,0.754,0.87,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
16,387.0,12.606,0.71,0.844,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
17,173.0,23.066,0.711,0.849,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
18,246.0,30.034,0.467,0.721,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
19,280.0,23.6,0.471,0.709,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
20,247.0,14.917,0.711,0.857,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
21,177.0,36.652,0.629,0.796,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
22,247.0,27.131,0.581,0.765,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
23,141.0,25.879,0.778,0.891,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
Average,192.7,31.577,0.687,0.834,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=250"
5,43.0,53.781,0.821,0.908,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
6,45.0,68.47,0.81,0.9,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
7,71.0,51.124,0.773,0.882,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
8,134.0,51.04,0.576,0.774,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
9,71.0,39.774,0.856,0.925,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
10,211.0,35.156,0.495,0.759,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
11,210.0,19.175,0.744,0.866,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
12,387.0,11.55,0.666,0.817,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
13,104.0,18.257,0.893,0.947,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
14,382.0,16.218,0.602,0.776,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
15,106.0,41.368,0.765,0.877,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
16,387.0,12.937,0.702,0.838,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
17,173.0,26.316,0.67,0.827,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
18,246.0,33.172,0.411,0.71,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
19,280.0,24.726,0.446,0.698,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
20,247.0,13.635,0.736,0.87,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
21,177.0,36.644,0.629,0.797,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
22,247.0,27.303,0.579,0.764,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
23,141.0,26.562,0.772,0.888,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
Average,192.7,31.958,0.681,0.833,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=500"
5,43.0,53.233,0.822,0.909,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
6,45.0,70.728,0.804,0.897,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
7,71.0,52.142,0.768,0.881,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
8,134.0,50.366,0.582,0.776,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
9,71.0,40.316,0.854,0.924,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
10,211.0,34.397,0.506,0.762,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
11,210.0,18.842,0.748,0.869,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
12,387.0,11.67,0.663,0.815,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
13,104.0,18.258,0.893,0.947,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
14,382.0,15.533,0.619,0.787,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
15,106.0,42.619,0.758,0.874,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
16,387.0,13.146,0.698,0.835,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
17,173.0,27.725,0.652,0.817,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
18,246.0,33.441,0.407,0.708,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
19,280.0,25.42,0.431,0.695,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
20,247.0,13.591,0.736,0.871,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
21,177.0,36.979,0.625,0.796,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
22,247.0,28.047,0.567,0.759,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
23,141.0,27.072,0.768,0.886,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
Average,192.7,32.291,0.679,0.832,"depth=7, learning_rate=0.05, l2_leaf_reg=12, iterations=750"
5,43.0,67.297,0.776,0.885,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
6,45.0,63.939,0.823,0.908,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
7,71.0,47.081,0.791,0.892,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
8,134.0,55.485,0.539,0.771,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
9,71.0,38.064,0.862,0.929,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
10,211.0,37.588,0.46,0.742,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
11,210.0,17.283,0.769,0.882,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
12,387.0,10.023,0.711,0.843,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
13,104.0,16.667,0.902,0.952,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
14,382.0,16.01,0.607,0.78,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
15,106.0,41.661,0.764,0.877,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
16,387.0,14.352,0.67,0.819,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
17,173.0,28.102,0.647,0.816,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
18,246.0,30.651,0.456,0.722,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
19,280.0,25.839,0.421,0.686,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
20,247.0,15.651,0.696,0.854,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
21,177.0,36.111,0.634,0.808,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
22,247.0,29.117,0.551,0.747,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
23,141.0,30.546,0.738,0.874,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
Average,192.7,32.709,0.675,0.831,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=250"
5,43.0,68.898,0.77,0.882,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
6,45.0,65.655,0.818,0.905,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
7,71.0,49.124,0.782,0.888,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
8,134.0,53.707,0.554,0.777,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
9,71.0,39.395,0.857,0.926,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
10,211.0,36.432,0.477,0.745,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
11,210.0,17.256,0.769,0.883,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
12,387.0,10.666,0.692,0.832,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
13,104.0,18.257,0.893,0.947,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
14,382.0,16.74,0.589,0.769,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
15,106.0,42.213,0.761,0.875,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
16,387.0,15.133,0.652,0.808,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
17,173.0,28.723,0.64,0.812,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
18,246.0,32.188,0.429,0.71,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
19,280.0,26.951,0.396,0.676,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
20,247.0,15.596,0.698,0.854,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
21,177.0,36.514,0.63,0.805,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
22,247.0,29.868,0.539,0.741,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
23,141.0,29.998,0.743,0.875,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
Average,192.7,33.332,0.668,0.827,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=500"
5,43.0,70.631,0.764,0.879,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
6,45.0,65.818,0.817,0.905,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
7,71.0,49.45,0.78,0.888,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
8,134.0,53.771,0.553,0.776,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
9,71.0,41.42,0.85,0.922,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
10,211.0,36.451,0.477,0.745,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
11,210.0,17.074,0.772,0.885,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
12,387.0,10.667,0.692,0.832,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
13,104.0,17.947,0.894,0.948,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
14,382.0,16.872,0.586,0.767,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
15,106.0,42.297,0.76,0.875,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
16,387.0,15.242,0.649,0.806,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
17,173.0,28.947,0.637,0.811,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
18,246.0,33.013,0.414,0.704,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
19,280.0,27.521,0.384,0.67,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
20,247.0,15.856,0.692,0.853,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
21,177.0,37.156,0.624,0.803,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
22,247.0,30.068,0.536,0.74,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
23,141.0,30.079,0.742,0.874,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
Average,192.7,33.699,0.664,0.825,"depth=7, learning_rate=0.1, l2_leaf_reg=2, iterations=750"
5,43.0,64.346,0.785,0.89,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
6,45.0,69.036,0.808,0.899,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
7,71.0,48.789,0.783,0.888,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
8,134.0,49.161,0.592,0.785,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
9,71.0,40.582,0.853,0.924,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
10,211.0,31.996,0.541,0.776,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
11,210.0,18.656,0.751,0.872,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
12,387.0,10.144,0.707,0.841,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
13,104.0,16.77,0.901,0.951,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
14,382.0,15.705,0.615,0.785,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
15,106.0,43.426,0.754,0.871,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
16,387.0,14.866,0.658,0.811,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
17,173.0,27.787,0.651,0.824,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
18,246.0,32.656,0.421,0.703,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
19,280.0,25.62,0.426,0.69,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
20,247.0,13.748,0.733,0.869,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
21,177.0,38.693,0.608,0.792,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
22,247.0,30.699,0.526,0.734,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
23,141.0,28.666,0.754,0.883,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
Average,192.7,32.702,0.677,0.831,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=250"
5,43.0,67.268,0.776,0.884,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
6,45.0,70.773,0.804,0.897,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
7,71.0,48.438,0.785,0.889,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
8,134.0,50.387,0.582,0.783,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
9,71.0,42.561,0.845,0.92,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
10,211.0,31.733,0.544,0.776,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
11,210.0,18.4,0.754,0.873,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
12,387.0,10.255,0.704,0.839,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
13,104.0,16.64,0.902,0.952,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
14,382.0,16.153,0.604,0.779,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
15,106.0,46.039,0.739,0.864,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
16,387.0,15.391,0.646,0.804,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
17,173.0,28.404,0.644,0.819,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
18,246.0,34.521,0.388,0.696,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
19,280.0,27.229,0.39,0.677,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
20,247.0,13.482,0.739,0.871,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
21,177.0,39.461,0.6,0.791,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
22,247.0,31.883,0.508,0.725,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
23,141.0,28.705,0.754,0.882,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
Average,192.7,33.564,0.669,0.827,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
5,43.0,68.956,0.77,0.882,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
6,45.0,72.158,0.8,0.895,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
7,71.0,48.671,0.784,0.889,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
8,134.0,51.246,0.574,0.78,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
9,71.0,42.709,0.845,0.919,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
10,211.0,31.824,0.543,0.774,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
11,210.0,18.525,0.752,0.874,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
12,387.0,10.328,0.702,0.838,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
13,104.0,17.382,0.898,0.95,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
14,382.0,16.214,0.602,0.778,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
15,106.0,45.865,0.74,0.865,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
16,387.0,15.779,0.637,0.798,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
17,173.0,29.013,0.636,0.815,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
18,246.0,35.312,0.373,0.692,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
19,280.0,27.413,0.386,0.673,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
20,247.0,13.579,0.737,0.87,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
21,177.0,39.598,0.599,0.79,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
22,247.0,32.048,0.505,0.724,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
23,141.0,27.95,0.76,0.885,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
Average,192.7,33.925,0.665,0.826,"depth=7, learning_rate=0.1, l2_leaf_reg=3, iterations=750"
5,43.0,59.446,0.802,0.898,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
6,45.0,69.909,0.806,0.898,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
7,71.0,50.437,0.776,0.885,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
8,134.0,50.527,0.58,0.781,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
9,71.0,40.976,0.851,0.923,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
10,211.0,33.307,0.522,0.768,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
11,210.0,20.548,0.725,0.859,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
12,387.0,11.012,0.682,0.826,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
13,104.0,14.558,0.914,0.958,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
14,382.0,17.903,0.561,0.755,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
15,106.0,42.716,0.758,0.874,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
16,387.0,14.394,0.669,0.818,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
17,173.0,29.318,0.632,0.809,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
18,246.0,31.171,0.447,0.73,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
19,280.0,25.861,0.421,0.69,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
20,247.0,15.339,0.703,0.856,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
21,177.0,42.645,0.568,0.77,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
22,247.0,29.562,0.544,0.744,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
23,141.0,31.336,0.731,0.871,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
Average,192.7,33.209,0.668,0.827,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=250"
5,43.0,62.85,0.79,0.892,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
6,45.0,70.393,0.805,0.897,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
7,71.0,54.032,0.76,0.878,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
8,134.0,52.192,0.567,0.779,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
9,71.0,42.467,0.846,0.92,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
10,211.0,33.018,0.526,0.766,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
11,210.0,20.194,0.73,0.864,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
12,387.0,11.094,0.68,0.824,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
13,104.0,14.469,0.915,0.958,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
14,382.0,17.972,0.559,0.755,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
15,106.0,43.473,0.753,0.872,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
16,387.0,14.526,0.666,0.816,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
17,173.0,30.056,0.623,0.801,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
18,246.0,32.8,0.418,0.716,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
19,280.0,27.074,0.394,0.676,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
20,247.0,14.164,0.725,0.866,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
21,177.0,43.65,0.558,0.769,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
22,247.0,30.221,0.534,0.738,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
23,141.0,30.571,0.738,0.874,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
Average,192.7,33.959,0.662,0.824,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=500"
5,43.0,63.92,0.787,0.89,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
6,45.0,70.994,0.803,0.896,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
7,71.0,54.312,0.759,0.877,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
8,134.0,51.613,0.571,0.781,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
9,71.0,43.613,0.842,0.918,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
10,211.0,33.232,0.523,0.764,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
11,210.0,20.44,0.727,0.862,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
12,387.0,11.314,0.673,0.821,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
13,104.0,14.846,0.913,0.957,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
14,382.0,17.823,0.563,0.756,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
15,106.0,42.433,0.759,0.874,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
16,387.0,14.687,0.662,0.814,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
17,173.0,30.589,0.616,0.797,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
18,246.0,33.027,0.414,0.714,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
19,280.0,27.422,0.386,0.671,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
20,247.0,14.186,0.725,0.866,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
21,177.0,43.492,0.56,0.77,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
22,247.0,30.08,0.536,0.739,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
23,141.0,29.807,0.744,0.875,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
Average,192.7,34.096,0.661,0.823,"depth=7, learning_rate=0.1, l2_leaf_reg=4, iterations=750"
5,43.0,60.335,0.799,0.896,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
6,45.0,70.374,0.805,0.897,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
7,71.0,54.619,0.757,0.875,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
8,134.0,53.971,0.552,0.767,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
9,71.0,39.674,0.856,0.925,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
10,211.0,33.412,0.52,0.771,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
11,210.0,19.318,0.742,0.869,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
12,387.0,11.04,0.681,0.825,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
13,104.0,16.427,0.903,0.952,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
14,382.0,15.985,0.608,0.783,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
15,106.0,45.454,0.742,0.865,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
16,387.0,13.618,0.687,0.829,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
17,173.0,27.434,0.656,0.82,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
18,246.0,30.328,0.462,0.72,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=250"
