Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Tournament Feasibility
7,Luke Kornet,3500,11.13,3.18,0.55,14863,3,-6.37,C,BOS,1.43,15.3,0.0
7,Isaac Jones,3000,10.42,3.47,0.5,14863,3,-4.58,PF/C,SAC,1.18,10.3,0.0
7,Jamal Cain,3000,7.34,2.45,0.46,14863,3,-7.66,SF,NOP,0.64,11.6,0.0
7,Marcus Sasser,3100,3.44,1.11,0.43,14863,3,-12.06,PG,DET,0.4,17.7,0.0
7,Nikola Jovic,3000,1.85,0.62,0.4,14863,3,-13.15,PF,MIA,0.22,19.6,0.0
7,Kelly Olynyk,6000,18.01,3.0,0.39,14863,3,-11.99,C,TOR,3.02,22.2,0.0
7,Neemias Queta,3700,4.76,1.29,0.36,14863,3,-13.74,C,BOS,0.65,13.9,0.0
7,Daniel Theis,3000,8.76,2.92,0.3,14863,3,-6.24,C,NOP,0.84,16.4,0.0
7,Drew Peterson,3000,3.08,1.03,0.3,14863,3,-11.92,PF,BOS,0.21,11.0,0.0
7,Jordan Walsh,3000,4.68,1.56,0.25,14863,3,-10.32,SG/SF,BOS,0.27,10.2,0.0
7,Doug McDermott,3200,0.75,0.23,0.19,14863,3,-15.25,PF,SAC,0.05,12.2,0.0
7,Jamison Battle,3000,2.32,0.77,0.18,14863,3,-12.68,SF,TOR,0.17,12.9,0.0
7,Antonio Reeves,3000,9.44,3.15,0.17,14863,3,-5.56,SG/SF,NOP,0.93,9.9,0.0
7,Ronald Holland II,3000,11.26,3.75,0.16,14863,3,-3.74,SF,DET,1.08,17.0,0.0
7,Colby Jones,3100,1.99,0.64,0.11,14863,3,-13.51,SG/SF,SAC,0.18,6.7,0.0
7,Jamal Shead,3400,7.83,2.3,0.1,14863,3,-9.17,PG,TOR,0.7,14.3,0.0
7,Alec Burks,3000,0.82,0.27,0.07,14863,3,-14.18,PG/SG,MIA,0.09,17.9,0.0
7,Jae Crowder,3000,0.97,0.32,0.03,14863,3,-14.03,PF,SAC,0.05,21.7,0.0
7,Thomas Bryant,3000,1.99,0.66,0.03,14863,3,-13.01,C,MIA,0.35,11.3,0.0
7,Alex Len,3000,1.06,0.35,0.03,14863,3,-13.94,C,SAC,0.12,9.1,0.0
7,Trey Jemison,3000,5.06,1.69,0.02,14863,3,-9.94,C,NOP,0.48,19.9,0.0
7,Jordan McLaughlin,3000,1.24,0.41,0.01,14863,3,-13.76,PG,SAC,0.11,10.4,0.0
7,Kel'el Ware,3000,1.13,0.38,0.01,14863,3,-13.87,C,MIA,0.14,9.5,0.0
7,Orlando Robinson,3000,2.19,0.73,0.01,14863,3,-12.81,C,SAC,0.32,8.2,0.0
7,JD Davison,3000,2.19,0.73,0.01,14863,3,-12.81,PG,BOS,0.22,7.2,0.0
7,Wendell Moore Jr.,3000,1.54,0.51,0.01,14863,3,-13.46,PG/SG,DET,0.15,6.7,0.0
8,Jalen Smith,3500,32.53,9.29,66.36,15854,6,15.03,C,CHI,4.84,28.0,0.0
8,Vasilije Micic,5100,30.68,6.02,61.91,15854,6,5.18,PG,CHA,2.96,32.0,0.0
8,Justin Champagnie,4500,25.9,5.76,45.48,15854,6,3.4,SF/PF,WAS,2.76,20.0,0.0
8,Norman Powell,6300,33.62,5.34,41.82,15854,6,2.12,SG/SF,LAC,4.1,34.0,0.0
8,Nikola Jokic,12500,65.17,5.21,41.5,15854,6,2.67,C,DEN,25.53,38.0,0.0
8,Miles Bridges,6000,35.92,5.99,25.59,15854,6,5.92,PF,CHA,5.19,31.0,0.0
8,Joel Embiid,9500,42.41,4.46,25.41,15854,6,-5.09,C,PHI,14.35,33.0,0.0
8,Donovan Mitchell,8900,43.91,4.93,22.83,15854,6,-0.59,PG/SG,CLE,8.84,31.0,0.0
8,Brandon Miller,9000,42.26,4.7,22.17,15854,6,-2.74,SG/SF,CHA,6.1,35.0,0.0
8,Dean Wade,3800,21.48,5.65,21.51,15854,6,2.48,SF/PF,CLE,1.22,27.0,0.0
8,Caris LeVert,4700,25.37,5.4,21.29,15854,6,1.87,PG/SG,CLE,2.81,25.0,0.0
8,Naz Reid,4600,23.77,5.17,19.33,15854,6,0.77,PF/C,MIN,3.41,23.0,0.0
8,Cameron Johnson,7000,35.78,5.11,19.23,15854,6,0.78,SF/PF,BKN,4.35,34.0,0.0
8,Jarrett Allen,6800,39.28,5.78,17.45,15854,6,5.28,C,CLE,6.31,32.0,0.0
8,Rui Hachimura,5500,26.22,4.77,16.15,15854,6,-1.28,SF/PF,LAL,1.95,32.0,0.0
8,Zach LaVine,7800,36.13,4.63,15.4,15854,6,-2.87,SG/SF,CHI,4.9,33.0,0.0
8,Darius Garland,7500,39.29,5.24,13.81,15854,6,1.79,PG,CLE,6.34,31.0,0.0
8,Kevin Porter Jr.,4200,25.94,6.18,13.57,15854,6,4.94,PG,LAC,4.15,24.0,0.0
8,James Harden,9700,47.16,4.86,11.76,15854,6,-1.34,PG,LAC,10.8,34.0,0.0
8,Aaron Gordon,5500,30.3,5.51,10.82,15854,6,2.8,PF,DEN,3.22,34.0,0.0
8,Coby White,6900,33.26,4.82,10.8,15854,6,-1.24,PG/SG,CHI,3.65,33.0,0.0
8,Anthony Davis,11000,58.89,5.35,10.36,15854,6,3.89,C,LAL,18.97,35.0,0.0
8,Josh Giddey,6500,31.57,4.86,9.92,15854,6,-0.93,PG,CHI,5.27,26.0,0.0
8,Jordan Poole,7300,35.09,4.81,9.85,15854,6,-1.41,PG/SG,WAS,5.04,32.0,0.0
8,Jaden McDaniels,4000,23.71,5.93,9.43,15854,6,3.71,SF,MIN,1.61,32.0,0.0
8,Ja Morant,8700,39.74,4.57,9.39,15854,6,-3.76,PG,MEM,10.27,29.0,0.0
8,Jared Butler,3700,20.35,5.5,9.35,15854,6,1.85,PG,WAS,3.32,19.0,0.0
8,Anthony Edwards,9200,46.52,5.06,8.96,15854,6,0.52,PG/SG,MIN,8.94,37.0,0.0
8,Alexandre Sarr,5400,28.14,5.21,8.67,15854,6,1.14,PF/C,WAS,3.13,29.0,0.0
8,Jaren Jackson Jr.,7600,36.62,4.82,7.73,15854,6,-1.38,PF/C,MEM,7.75,29.0,0.0
8,Bilal Coulibaly,5200,26.88,5.17,7.68,15854,6,0.88,SF,WAS,1.96,34.0,0.0
8,Brandon Clarke,4300,23.07,5.37,7.53,15854,6,1.57,PF/C,MEM,3.03,23.0,0.0
8,Donte DiVincenzo,3900,20.26,5.19,7.53,15854,6,0.76,PG/SG,MIN,1.92,23.0,0.0
8,Russell Westbrook,6300,22.28,3.54,7.2,15854,6,-9.22,PG,DEN,3.68,21.0,0.0
8,D'Angelo Russell,6100,30.69,5.03,6.47,15854,6,0.19,PG,LAL,3.81,29.0,0.0
8,Jonas Valanciunas,5500,26.03,4.73,6.26,15854,6,-1.47,C,WAS,7.54,19.0,0.0
8,Julius Randle,7900,40.31,5.1,6.0,15854,6,0.81,PF/C,MIN,7.01,35.0,0.0
8,Matas Buzelis,3600,17.28,4.8,5.56,15854,6,-0.72,SF/PF,CHI,1.58,20.0,0.0
8,Nicolas Batum,3100,17.09,5.51,5.53,15854,6,1.59,PF/C,LAC,0.8,26.0,0.0
8,Desmond Bane,6700,30.4,4.54,5.3,15854,6,-3.1,SG/SF,MEM,4.11,29.0,0.0
8,Santi Aldama,5600,26.62,4.75,4.88,15854,6,-1.38,PF,MEM,3.57,25.0,0.0
8,Andrew Nembhard,4300,24.13,5.61,4.83,15854,6,2.63,PG/SG,IND,2.17,30.0,0.0
8,Paul George,8000,33.43,4.18,4.78,15854,6,-6.57,SF/PF,PHI,5.36,35.0,0.0
8,Nickeil Alexander-Walker,3800,18.54,4.88,4.34,15854,6,-0.46,SG/SF,MIN,1.45,24.0,0.0
8,Mike Conley,4700,26.94,5.73,4.23,15854,6,3.44,PG,MIN,2.78,29.0,0.0
8,Georges Niang,4200,20.91,4.98,4.21,15854,6,-0.09,SF/PF,CLE,1.48,25.0,0.0
8,Michael Porter Jr.,7100,34.0,4.79,3.78,15854,6,-1.5,SF/PF,DEN,3.99,36.0,0.0
8,Tyrese Maxey,8800,37.03,4.21,3.51,15854,6,-6.97,PG,PHI,6.67,38.0,0.0
8,Carlton Carrington,5200,24.24,4.66,3.41,15854,6,-1.76,PG/SG,WAS,1.81,30.0,0.0
8,Kris Dunn,4000,20.04,5.01,3.05,15854,6,0.04,PG/SG,LAC,1.69,24.0,0.0
8,Nick Richards,5800,27.38,4.72,2.82,15854,6,-1.62,C,CHA,4.27,25.0,0.0
8,Obi Toppin,4600,20.95,4.55,2.68,15854,6,-2.05,PF/C,IND,2.71,22.0,0.0
8,Jordan Miller,3600,20.79,5.78,2.59,15854,6,2.79,SG/SF,LAC,2.22,24.0,0.0
8,Dennis Schroder,7700,34.85,4.53,2.47,15854,6,-3.65,PG,BKN,4.88,32.0,0.0
8,Ayo Dosunmu,6400,24.04,3.76,2.33,15854,6,-7.96,PG/SG,CHI,2.26,27.0,0.0
8,T.J. McConnell,5200,24.81,4.77,2.31,15854,6,-1.19,PG,IND,5.11,22.0,0.0
8,Dalton Knecht,5100,18.57,3.64,2.28,15854,6,-6.93,SG/SF,LAL,1.6,22.0,0.0
8,Austin Reaves,6300,32.14,5.1,2.2,15854,6,0.64,PG/SG,LAL,3.85,31.0,0.0
8,Ty Jerome,3900,16.75,4.29,2.13,15854,6,-2.75,PG,CLE,2.63,15.0,0.0
8,Marcus Smart,4600,22.29,4.85,1.75,15854,6,-0.71,PG/SG,MEM,2.38,24.0,0.0
8,Amir Coffey,4000,20.51,5.13,1.63,15854,6,0.51,SF/PF,LAC,1.36,28.0,0.0
8,Rudy Gobert,6700,36.71,5.48,1.61,15854,6,3.21,C,MIN,4.5,37.0,0.0
8,Ivica Zubac,7400,38.7,5.23,1.58,15854,6,1.7,C,LAC,6.83,33.0,0.0
8,Dorian Finney-Smith,4800,22.61,4.71,1.42,15854,6,-1.39,PF,BKN,1.34,31.0,0.0
8,Christian Braun,5700,26.51,4.65,1.35,15854,6,-1.99,SG/SF,DEN,1.92,36.0,0.0
8,Pascal Siakam,8100,36.69,4.53,1.34,15854,6,-3.81,PF/C,IND,5.39,35.0,0.0
8,Guerschon Yabusele,5000,15.99,3.2,1.28,15854,6,-9.01,PF/C,PHI,1.7,21.0,0.0
8,Tyrese Haliburton,8600,38.88,4.52,1.17,15854,6,-4.12,PG,IND,5.55,36.0,0.0
8,Josh Green,4600,18.25,3.97,1.08,15854,6,-4.75,SF/PF,CHA,0.91,27.0,0.0
8,Sam Merrill,3600,15.89,4.41,1.01,15854,6,-2.11,SG,CLE,1.03,20.0,0.0
8,Max Christie,4000,18.42,4.61,0.88,15854,6,-1.58,SF,LAL,1.12,26.0,0.0
8,Jake LaRavia,4200,16.21,3.86,0.85,15854,6,-4.79,SF/PF,MEM,1.76,18.0,0.0
8,Patrick Williams,4400,20.01,4.55,0.83,15854,6,-1.99,PF,CHI,1.6,24.0,0.0
8,Scotty Pippen Jr.,4900,15.03,3.07,0.76,15854,6,-9.47,PG,MEM,2.57,14.0,0.0
8,Ben Simmons,5400,20.25,3.75,0.74,15854,6,-6.75,PG,BKN,2.78,21.0,0.0
8,Isaiah Wong,3100,14.76,4.76,0.74,15854,6,-0.74,PG/SG,CHA,1.72,16.0,0.0
8,Isaac Okoro,4100,19.57,4.77,0.71,15854,6,-0.93,SG/SF,CLE,0.93,28.0,0.0
8,Jamal Murray,7800,36.24,4.65,0.69,15854,6,-2.76,PG/SG,DEN,4.82,36.0,0.0
8,Cody Martin,5300,20.68,3.9,0.68,15854,6,-5.82,SF,CHA,1.71,24.0,0.0
8,Julian Strawther,4000,11.72,2.93,0.67,15854,6,-8.28,SG/SF,DEN,0.85,17.0,0.0
8,DaQuan Jeffries,3700,6.54,1.77,0.63,15854,6,-11.96,PF,CHA,0.59,8.0,0.0
8,Lonzo Ball,4100,18.33,4.47,0.61,15854,6,-2.17,PG/SG,CHI,1.64,20.0,0.0
8,Jay Huff,3300,15.25,4.62,0.6,15854,6,-1.25,C,MEM,2.06,15.0,0.0
8,Bennedict Mathurin,7300,29.5,4.04,0.58,15854,6,-7.0,SG/SF,IND,3.36,33.0,0.0
8,Bones Hyland,3400,0.0,0.0,0.54,15854,6,-17.0,PG,LAC,0.0,0.0,0.0
8,Jared McCain,6200,19.65,3.17,0.52,15854,6,-11.35,PG/SG,PHI,2.27,26.0,0.0
8,Noah Clowney,3000,0.0,0.0,0.49,15854,6,-15.0,PF/C,BKN,0.0,0.0,0.0
8,Jaylen Wells,4100,14.69,3.58,0.45,15854,6,-5.81,SG/SF,MEM,1.06,20.0,0.0
8,Gabe Vincent,3900,15.71,4.03,0.41,15854,6,-3.79,PG/SG,LAL,0.54,28.0,0.0
8,Shake Milton,4200,12.24,2.91,0.39,15854,6,-8.76,PG/SG,BKN,1.06,16.0,0.0
8,Myles Turner,7000,33.69,4.81,0.38,15854,6,-1.31,C,IND,4.61,32.0,0.0
8,Keon Johnson,4600,18.18,3.95,0.37,15854,6,-4.82,PG/SG,BKN,1.56,22.0,0.0
8,Jarace Walker,3800,15.64,4.12,0.3,15854,6,-3.36,SF/PF,IND,1.26,20.0,0.0
8,Jalen Wilson,4700,18.9,4.02,0.28,15854,6,-4.6,SF,BKN,1.32,26.0,0.0
8,Mark Williams,5100,18.2,3.57,0.27,15854,6,-7.3,C,CHA,4.62,14.0,0.0
8,Johnny Davis,3300,11.6,3.52,0.25,15854,6,-4.9,SG/SF,WAS,0.78,17.0,0.0
8,KJ Martin,3800,9.6,2.53,0.24,15854,6,-9.4,PF,PHI,0.81,15.0,0.0
8,Cam Reddish,3600,10.25,2.85,0.23,15854,6,-7.75,SG,LAL,0.36,19.0,0.0
8,Luke Kennard,3000,10.59,3.53,0.21,15854,6,-4.41,SG/SF,MEM,0.8,14.0,0.0
8,Peyton Watson,4600,12.99,2.82,0.15,15854,6,-10.01,PF,DEN,1.02,18.0,0.0
8,Ricky Council IV,3200,4.8,1.5,0.14,15854,6,-11.2,SF,PHI,0.52,7.0,0.0
8,John Konchar,3400,0.0,0.0,0.14,15854,6,-17.0,SG/SF,MEM,0.0,0.0,0.0
8,Trendon Watford,4400,15.06,3.42,0.11,15854,6,-6.94,PF,BKN,2.46,15.0,0.0
8,Talen Horton-Tucker,4000,7.14,1.79,0.09,15854,6,-12.86,SF,CHI,1.13,7.0,0.0
8,Julian Phillips,3200,8.73,2.73,0.08,15854,6,-7.27,PF,CHI,0.51,13.0,0.0
8,Andre Drummond,5100,10.44,2.05,0.08,15854,6,-15.06,C,PHI,2.48,10.0,0.0
8,Anthony Gill,3200,11.0,3.44,0.07,15854,6,-5.0,PF/C,WAS,0.89,15.0,0.0
8,Tidjane Salaun,4500,12.87,2.86,0.06,15854,6,-9.63,PF,CHA,1.0,16.0,0.0
8,KJ Simpson,3600,10.84,3.01,0.06,15854,6,-7.16,PG,CHA,1.19,12.0,0.0
8,Jaylon Tyson,3400,4.94,1.45,0.06,15854,6,-12.06,SG/SF,CLE,0.46,6.0,0.0
8,Cam Spencer,3500,0.0,0.0,0.06,15854,6,-17.5,SG,MEM,0.0,0.0,0.0
8,Kyle Lowry,3500,0.0,0.0,0.06,15854,6,-17.5,PG/SG,PHI,0.0,0.0,0.0
8,Mo Bamba,3000,13.85,4.62,0.05,15854,6,-1.15,C,LAC,2.11,13.0,0.0
8,Eric Gordon,3000,4.64,1.55,0.04,15854,6,-10.36,SG/SF,PHI,0.31,8.0,0.0
8,Josh Minott,3100,0.0,0.0,0.04,15854,6,-15.5,SF,MIN,0.0,0.0,0.0
8,JT Thor,3000,0.0,0.0,0.04,15854,6,-15.0,PF,CLE,0.0,0.0,0.0
8,Moussa Diabate,4400,0.0,0.0,0.04,15854,6,-22.0,C,CHA,0.0,0.0,0.0
8,Kai Jones,3000,0.0,0.0,0.03,15854,6,-15.0,PF/C,LAC,0.0,0.0,0.0
8,Nikola Vucevic,8500,0.0,0.0,0.03,15854,6,-42.5,C,CHI,0.0,0.0,0.0
8,Day'Ron Sharpe,3700,13.62,3.68,0.02,15854,6,-4.88,C,BKN,2.64,13.0,0.0
8,Christian Koloko,3500,10.01,2.86,0.02,15854,6,-7.49,C,LAL,0.8,13.0,0.0
8,Johnny Furphy,3000,6.92,2.31,0.02,15854,6,-8.08,SG/SF,IND,0.49,10.0,0.0
8,Cam Christie,3000,0.0,0.0,0.02,15854,6,-15.0,SG,LAC,0.0,0.0,0.0
8,Hunter Tyson,3000,0.0,0.0,0.02,15854,6,-15.0,SF/PF,DEN,0.0,0.0,0.0
8,Seth Curry,3000,0.0,0.0,0.02,15854,6,-15.0,SG,CHA,0.0,0.0,0.0
8,Reggie Jackson,3000,7.91,2.64,0.01,15854,6,-7.09,PG,PHI,0.81,11.0,0.0
8,Richaun Holmes,3000,9.45,3.15,0.01,15854,6,-5.55,C,WAS,1.37,10.0,0.0
8,DeAndre Jordan,3000,3.46,1.15,0.01,15854,6,-11.54,C,DEN,0.44,4.0,0.0
8,Jalen Pickett,3200,0.0,0.0,0.01,15854,6,-16.0,PG/SG,DEN,0.0,0.0,0.0
8,Jeff Dowtin,3000,0.0,0.0,0.01,15854,6,-15.0,PG,PHI,0.0,0.0,0.0
8,Luka Garza,3000,0.0,0.0,0.01,15854,6,-15.0,C,MIN,0.0,0.0,0.0
8,Quincy Olivari,3000,0.0,0.0,0.01,15854,6,-15.0,PG,LAL,0.0,0.0,0.0
8,Rob Dillingham,3000,0.0,0.0,0.01,15854,6,-15.0,PG,MIN,0.0,0.0,0.0
8,Nic Claxton,5900,0.0,0.0,0.0,15854,6,-29.5,C,BKN,0.0,30.0,0.0
9,Cason Wallace,3900,23.48,6.02,62.0,8917,2,3.98,PG/SG,OKC,1.35,32.0,0.0
9,Giannis Antetokounmpo,11200,58.2,5.2,57.0,8917,2,2.2,PF/C,MIL,22.14,39.0,0.0
9,Bobby Portis,5500,31.49,5.73,52.0,8917,2,3.99,PF/C,MIL,5.72,30.0,0.0
9,Onyeka Okongwu,4300,25.07,5.83,51.0,8917,2,3.57,C,ATL,3.97,24.0,0.0
9,Luguentz Dort,4400,23.56,5.35,46.0,8917,2,1.56,SG/SF,OKC,1.4,32.0,0.0
9,Damian Lillard,8800,42.48,4.83,41.0,8917,2,-1.52,PG,MIL,8.0,39.0,0.0
9,Jalen Johnson,8200,45.35,5.53,40.0,8917,2,4.35,PF,ATL,7.28,38.0,0.0
9,Shai Gilgeous-Alexander,10200,55.36,5.43,39.0,8917,2,4.36,PG,OKC,15.84,37.0,0.0
9,Alex Caruso,3800,20.84,5.48,37.0,8917,2,1.84,SG/SF,OKC,1.88,24.0,0.0
9,Dillon Brooks,4200,23.01,5.48,36.0,8917,2,2.01,SF,HOU,1.45,33.0,0.0
9,Bogdan Bogdanovic,4600,23.11,5.02,33.0,8917,2,0.11,SG/SF,ATL,2.32,26.0,0.0
9,Isaiah Hartenstein,7000,36.47,5.21,28.0,8917,2,1.47,C,OKC,6.25,31.0,0.0
9,Jabari Smith Jr.,5200,30.28,5.82,27.0,8917,2,4.28,PF/C,HOU,2.45,36.0,0.0
9,Tari Eason,5000,26.08,5.22,24.0,8917,2,1.08,SF/PF,HOU,4.15,24.0,0.0
9,Trae Young,9300,46.69,5.02,23.0,8917,2,0.19,PG,ATL,9.34,37.0,0.0
9,Alperen Sengun,8900,47.59,5.35,23.0,8917,2,3.09,C,HOU,12.98,34.0,0.0
9,Fred VanVleet,7100,37.57,5.29,17.0,8917,2,2.07,PG,HOU,4.5,38.0,0.0
9,Amen Thompson,5700,26.2,4.6,17.0,8917,2,-2.3,SG/SF,HOU,3.84,26.0,0.0
9,De'Andre Hunter,5600,29.5,5.27,16.0,8917,2,1.5,SF/PF,ATL,3.49,32.0,0.0
9,Jalen Williams,8600,43.55,5.06,15.0,8917,2,0.55,PF,OKC,8.37,35.0,0.0
9,Gary Trent Jr.,3600,18.85,5.24,14.0,8917,2,0.85,SG/SF,MIL,1.08,30.0,0.0
9,Clint Capela,5400,27.71,5.13,14.0,8917,2,0.71,C,ATL,5.23,24.0,0.0
9,Jalen Green,6400,30.78,4.81,12.0,8917,2,-1.22,SG,HOU,4.03,32.0,0.0
9,Brook Lopez,5100,23.64,4.64,12.0,8917,2,-1.86,C,MIL,1.71,32.0,0.0
9,Khris Middleton,5300,21.85,4.12,11.0,8917,2,-4.65,SG/SF,MIL,3.78,22.0,0.0
9,Dyson Daniels,6600,31.23,4.73,10.0,8917,2,-1.77,SG,ATL,2.64,36.0,0.0
9,AJ Green,3500,13.27,3.79,10.0,8917,2,-4.23,PG/SG,MIL,0.64,23.0,0.0
9,Isaiah Joe,3500,14.33,4.09,5.0,8917,2,-3.17,SG/SF,OKC,1.15,18.0,0.0
9,Zaccharie Risacher,4000,14.4,3.6,5.0,8917,2,-5.6,SF,ATL,1.57,17.0,0.0
9,Taurean Prince,3300,10.7,3.24,4.0,8917,2,-5.8,SF/PF,MIL,0.52,19.0,0.0
9,Aaron Wiggins,3300,11.45,3.47,3.0,8917,2,-5.05,SF/PF,OKC,1.3,13.0,0.0
9,Kenrich Williams,3400,8.33,2.45,3.0,8917,2,-8.67,PF/C,OKC,0.8,10.0,0.0
9,Andre Jackson Jr.,3100,3.6,1.16,2.0,8917,2,-11.9,SG/SF,MIL,0.21,6.0,0.0
9,Ajay Mitchell,3100,5.88,1.9,1.0,8917,2,-9.62,PG,OKC,0.53,8.0,0.0
9,Larry Nance Jr.,3400,0.0,0.0,1.0,8917,2,-17.0,PF/C,ATL,0.0,0.0,0.0
9,Pat Connaughton,3000,0.0,0.0,0.0,8917,2,-15.0,SF/PF,MIL,0.0,0.0,0.0
9,Aaron Holiday,3300,5.14,1.56,0.0,8917,2,-11.36,PG,HOU,0.47,7.0,0.0
9,Steven Adams,3200,8.77,2.74,0.0,8917,2,-7.23,C,HOU,1.06,10.0,0.0
9,Garrison Mathews,3000,0.0,0.0,0.0,8917,2,-15.0,SG/SF,ATL,0.0,0.0,0.0
9,Vit Krejci,3200,3.9,1.22,0.0,8917,2,-12.1,PG/SG,ATL,0.25,6.0,0.0
9,Jae'Sean Tate,3000,0.0,0.0,0.0,8917,2,-15.0,SF/PF,HOU,0.0,0.0,0.0
9,Cam Whitmore,3000,0.0,0.0,0.0,8917,2,-15.0,SF/PF,HOU,0.0,0.0,0.0
9,Delon Wright,3000,0.0,0.0,0.0,8917,2,-15.0,PG,MIL,0.0,0.0,0.0
9,David Roddy,3000,0.0,0.0,0.0,8917,2,-15.0,PF,ATL,0.0,0.0,0.0
9,Keaton Wallace,3000,0.0,0.0,0.0,8917,2,-15.0,PG,ATL,0.0,0.0,0.0
9,Nate Williams,3000,0.0,0.0,0.0,8917,2,-15.0,PG/SF,HOU,0.0,0.0,0.0
9,Jeff Green,3000,0.0,0.0,0.0,8917,2,-15.0,PF/C,HOU,0.0,0.0,0.0
9,Reed Sheppard,3000,0.0,0.0,0.0,8917,2,-15.0,PG/SG,HOU,0.0,0.0,0.0
9,Tyler Smith,3000,0.0,0.0,0.0,8917,2,-15.0,PF,MIL,0.0,0.0,0.0
9,AJ Johnson,3000,0.0,0.0,0.0,8917,2,-15.0,SG,MIL,0.0,0.0,0.0
9,Alex Ducas,3000,0.0,0.0,0.0,8917,2,-15.0,SF,OKC,0.0,0.0,0.0
9,Jaylin Williams,3000,0.0,0.0,0.0,8917,2,-15.0,C,OKC,0.0,0.0,0.0
9,Kobe Bufkin,3000,0.0,0.0,0.0,8917,2,-15.0,PG,ATL,0.0,0.0,0.0
9,Liam Robbins,3000,0.0,0.0,0.0,8917,2,-15.0,C,MIL,0.0,0.0,0.0
9,Marjon Beauchamp,3000,0.0,0.0,0.0,8917,2,-15.0,PG/SF,MIL,0.0,0.0,0.0
9,Stanley Umude,3000,0.0,0.0,0.0,8917,2,-15.0,SG,MIL,0.0,0.0,0.0
9,N'Faly Dante,3000,0.0,0.0,0.0,8917,2,-15.0,C,HOU,0.0,0.0,0.0
9,Adam Flagler,3000,0.0,0.0,0.0,8917,2,-15.0,PG,OKC,0.0,0.0,0.0
9,Branden Carlson,3000,0.0,0.0,0.0,8917,2,-15.0,C,OKC,0.0,0.0,0.0
9,Chet Holmgren,7800,0.0,0.0,0.0,8917,2,-39.0,PF,OKC,0.0,0.0,0.0
9,Chris Livingston,3000,0.0,0.0,0.0,8917,2,-15.0,SF,MIL,0.0,0.0,0.0
9,Cody Zeller,3000,0.0,0.0,0.0,8917,2,-15.0,C,ATL,0.0,0.0,0.0
9,Dillon Jones,3000,0.0,0.0,0.0,8917,2,-15.0,PF,OKC,0.0,0.0,0.0
9,Dominick Barlow,3000,0.0,0.0,0.0,8917,2,-15.0,C,ATL,0.0,0.0,0.0
9,Jack McVeigh,3000,0.0,0.0,0.0,8917,2,-15.0,SG,HOU,0.0,0.0,0.0
9,Jock Landale,3000,0.0,0.0,0.0,8917,2,-15.0,C,HOU,0.0,0.0,0.0
9,Mouhamed Gueye,3000,0.0,0.0,0.0,8917,2,-15.0,C,ATL,0.0,0.0,0.0
9,Nikola Topic,3000,0.0,0.0,0.0,8917,2,-15.0,PG,OKC,0.0,0.0,0.0
9,Ousmane Dieng,3000,0.0,0.0,0.0,8917,2,-15.0,C,OKC,0.0,0.0,0.0
9,Ryan Rollins,3000,0.0,0.0,0.0,8917,2,-15.0,PG,MIL,0.0,0.0,0.0
9,Seth Lundy,3000,0.0,0.0,0.0,8917,2,-15.0,SG,ATL,0.0,0.0,0.0
10,Jonathan Kuminga,5700,35.97,6.31,57.94,8917,7,7.47,PF,GSW,6.22,31.0,0.0
10,Justin Champagnie,4800,27.22,5.67,50.47,8917,7,3.22,SF,WAS,2.62,30.0,0.0
10,Buddy Hield,4800,24.58,5.12,42.4,8917,7,0.58,SG,GSW,2.49,26.0,0.0
10,Goga Bitadze,5500,32.54,5.92,32.27,8917,7,5.04,C,ORL,5.49,28.0,0.0
10,Bilal Coulibaly,5200,30.07,5.78,32.19,8917,7,4.07,SF,WAS,2.14,36.0,0.0
10,Jalen Suggs,7400,38.81,5.24,28.78,8917,7,1.81,PG,ORL,5.46,33.0,0.0
10,Anthony Davis,10700,55.17,5.16,27.34,8917,7,1.67,C,LAL,17.77,35.0,0.0
10,Anthony Black,4300,23.48,5.46,23.82,8917,7,1.98,PG/SG,ORL,2.27,26.0,0.0
10,Ja Morant,8800,40.21,4.57,22.49,8917,7,-3.79,PG,MEM,10.39,29.0,0.0
10,Dereck Lively II,5100,25.18,4.94,22.49,8917,7,-0.32,C,DAL,3.71,25.0,0.0
10,Payton Pritchard,5700,25.67,4.5,20.74,8917,7,-2.83,PG/SG,BOS,2.97,26.0,0.0
10,Klay Thompson,4600,24.22,5.27,19.88,8917,7,1.22,SG/SF,DAL,2.34,28.0,0.0
10,Jrue Holiday,5100,29.0,5.69,19.55,8917,7,3.5,PG,BOS,2.91,31.0,0.0
10,Kristaps Porzingis,7500,39.73,5.3,17.41,8917,7,2.23,C,BOS,7.62,32.0,0.0
10,Kevin Durant,8700,48.28,5.55,16.84,8917,7,4.78,PF/C,PHX,8.63,37.0,0.0
10,Jared Butler,3800,16.1,4.24,16.15,8917,7,-2.9,PG,WAS,2.73,15.0,0.0
10,Luka Doncic,11500,52.89,4.6,15.61,8917,7,-4.61,PG,DAL,13.49,37.0,0.0
10,Jaden McDaniels,4200,22.82,5.43,15.39,8917,7,1.82,SF,MIN,1.58,30.0,0.0
10,Jayson Tatum,9900,51.32,5.18,14.55,8917,7,1.82,SF/PF,BOS,12.93,36.0,0.0
10,Austin Reaves,6100,32.94,5.4,13.88,8917,7,2.44,PG/SG,LAL,3.91,32.0,0.0
